Temperature,Humidity,Wind_Speed,Cloud_Cover,Pressure,Rain
23.440724452250624,89.59264065174611,7.335604391040214,36.389772089065396,1032.378758690279,1
21.903439034532656,46.48970403534824,5.952483593282764,4.990052927536981,992.6141895121405,0
25.06908440179109,83.07284289257146,5.654163608807238,14.855783939243429,1007.2316201172738,0
23.622079574922424,74.36775792086564,7.050550632784658,67.25528206034686,982.6320127095368,1
25.24730625748556,96.85882241307948,4.6439209259534975,47.67644427890656,980.8251417426508,0
26.147352826666403,48.21726041042326,15.258546760433369,59.76627863227763,1049.738751014439,0
18.384555791543104,40.79944443606025,9.109159682165393,43.132769607766434,1014.1737660638806,0
32.29432501955199,68.35994208766533,2.873620839084101,92.5514972525134,1006.0417334780344,0
34.09156901252573,48.05711447385431,5.570206017562278,82.52487276907972,993.7320466194784,0
21.65381954546022,82.9782932331459,5.760536586706103,98.0144498972855,1036.5034571561982,1
29.79312595206661,75.39589599269127,14.29693285793159,93.92329417135517,1029.4026903671104,0
23.22237299382261,76.87794305987336,15.825673129009743,72.86978986682412,980.1089338550744,1
22.366048664459463,45.14653801209415,11.572712664104507,5.25304210213815,1007.2486166156475,0
23.04137299320752,90.32647652073628,5.771773577200932,99.91017766569732,987.8037921605496,0
11.775901454947174,58.22551035299047,6.377567064219846,47.33186956586549,1046.4042876128824,0
12.178232492538518,57.41060642817765,10.260644811706033,39.14203976263473,1003.2915258768854,0
16.672243318526444,75.45609114405701,14.79733117529648,99.14233105026427,1011.5771942728558,1
17.548017294657715,65.04844693143934,7.681961102168988,57.03767176214433,1000.83562894425,0
29.453918773746263,49.84904005718227,10.191240572887503,37.464320131795496,1037.707488191113,0
31.75030370617048,50.03033227976229,17.76066273065388,1.978943083306328,1018.2739621810863,0
34.4654585558191,51.93943659144392,12.995817134168616,42.84011694565088,1018.9512813318612,0
29.97896410541809,43.359500291490775,10.711002640838,18.32707471881192,1044.8620557941772,0
21.5369840563233,58.85462164219143,1.4244492228378247,71.89489921540743,990.9355668250896,1
29.513229407161383,69.64907801629681,3.5203042355582204,0.7866902523575692,1040.7130729051646,0
19.011654425782837,67.57925560989247,9.695568786131734,53.30356805066168,1015.0167251589788,0
25.99802553318809,55.70759887921193,12.462965849045894,4.371621836509809,1044.7119321839634,0
13.58383218522616,95.73548495829692,2.1622550340910007,66.63048202273731,1037.56485351305,1
33.6167229262396,45.63733955627198,0.5798973996325296,95.30194928093334,1011.0086021461362,0
23.04620804375179,68.74793716267612,7.207011153037306,27.382300605190938,986.209823950032,0
20.36654849976309,74.87475471407011,14.377183570176154,10.30841611668406,982.1138218417418,0
16.613890302615673,43.38415379122143,13.864987086041188,60.84523511143421,1041.1961566883854,0
29.355842235855416,62.08946436916813,15.803098216990346,98.24621044111832,1013.1999442220858,0
23.878344424521398,76.35285569909188,13.92496512538619,41.14567308107999,1026.458643554943,0
24.21084872171621,61.117724296513245,6.808280205577655,61.55729545542656,1041.7153889946196,1
10.46974501090888,90.87209911995028,9.723241935152904,76.16533303200376,1001.3261294039288,1
16.477320515911654,99.53836545759228,4.169966409759411,92.79200892164285,1042.7034112873944,0
24.782279464840244,83.47032895070379,11.37096111713236,17.701665109231847,981.9272707599382,0
25.423349921868923,62.55642489006312,12.732494964166822,60.737514569298455,1012.1659168090102,0
33.59370196286561,88.37542686178719,11.605010285772192,62.64242471491316,1000.9568052420643,0
27.045507477587087,68.03234553041587,11.302946772062697,80.56069161573312,1039.7254222826552,0
18.98769751434465,77.82894875121508,1.954974263871032,29.55552224361168,1046.138477675031,0
20.925798844983536,66.28364512174038,10.941536046129835,50.01009596293442,1001.2107890724732,0
17.638340770042678,69.54593740700878,3.178377820372831,20.895919013419807,1034.6164909931294,0
11.505636790731746,61.635991854222155,2.3802709441666603,85.46041335567958,1048.9591211854186,1
21.768152315268363,53.69061938451233,10.132036000984428,20.457909251008253,1016.8904210578228,0
26.765946740453984,73.07963841743684,13.162917153692836,54.83267785773366,997.6817402746616,0
15.259564026846022,59.67360181796287,11.961746349048845,52.566232137494616,1019.2767216445354,0
25.63356838947201,65.46821907403745,5.003174444042779,4.958951320552152,1013.814450533757,0
17.885708773104597,38.05964951235024,1.4289775598418286,41.21476492229073,989.7191769106928,0
19.092769273565565,87.3117359043103,10.72362837024205,78.43974193260598,1007.0859824501674,1
24.25491926044699,62.06582651569181,2.896059417536172,52.89325210024439,1002.8197771972069,0
20.96503783655801,70.14082255226916,15.568058688090014,30.47968906588412,1014.2968590046487,0
34.70934595148066,91.86778125111906,11.052940808567694,44.54133154310441,1043.4199296452794,0
12.551120268700702,89.741453334427,14.528977697146797,32.1105326663677,1009.8163432855304,1
15.221918902370868,66.48834706055852,7.9145319764028415,66.81537597839832,1043.8921018836536,0
14.032737947124907,82.9990844466346,14.046454892407212,11.090324122416128,1036.37806017905,0
26.14853602994047,99.04303441011122,13.692287126860244,62.76528899686021,1022.2434837380804,0
16.332290063494554,66.84251283659319,11.22832416151407,19.869523899261708,1002.2662313335932,0
25.774694708763,62.95125084686621,16.914792683162588,43.133804838183316,1005.8890957220998,0
16.11063980004007,81.35837335085492,4.317405852470705,73.86253730248428,1007.7700243058074,0
13.974239591137993,66.43937726978182,11.562208215596446,8.100079496575418,1017.4138982279579,0
12.759378529107629,90.09342980212978,6.159662146846672,24.822925918601,1048.0560884994345,0
26.408239736631835,56.286337943660556,18.630125322351333,7.812567561224593,1044.8561244447942,0
13.454573783715343,52.05172039802598,10.342791431075703,37.009635765878265,1022.8310204997988,0
14.914559042001336,65.04739149283095,7.834293151471428,32.09959332547894,983.2367145649378,0
19.2181292665241,35.04561101530618,11.249390532272683,71.35353559989089,1018.1715334274892,0
30.52483074619838,36.27497332691159,2.904842774694749,16.535719938920312,1008.2548154890944,0
12.427531894826531,59.47775312216565,5.302504742424096,35.24009110758008,1005.4232374635585,0
19.74263712245219,56.58995319594176,6.133637243396168,62.408030164130025,982.8123461281942,0
12.402460197349075,58.4226111772938,10.303175383626426,97.46834478583918,1049.7033545199024,0
29.33354000197108,61.80704086699566,8.095418731281208,82.27320656705544,983.987085929372,0
21.71628004119254,98.33913777173828,5.744049242554312,20.09265169060389,999.0875954033304,0
18.204058701908234,96.0981874071986,2.715319911777827,71.00628066747386,1033.3471928347012,0
25.12113799362615,39.78111060778362,11.184363655504804,55.63877522380456,1018.332777420299,0
28.481589484957546,91.78101816125724,17.092996627575076,49.162786519733736,1004.6272807587908,0
10.979694806358015,73.31850615060823,8.364641727361562,90.83858070043304,1006.2709889996902,0
19.80409584866912,65.53448288024279,10.752135063244712,58.8129755949194,1035.2417264600558,0
23.00097683280207,41.47369300768358,5.78417024309725,13.720967479296888,1043.2814080898522,0
22.718554464843898,55.61245017498538,1.7891156768601317,59.41239824825575,991.5987888181104,0
12.968192973856102,82.03381579540653,2.413298907684769,92.19734138855232,999.528385804197,1
17.9495794848494,45.57180070007897,8.153658994061326,67.4875001296625,1013.091003413761,0
20.35657486286675,60.627350457050646,9.87828551078213,13.791411041737966,987.9017169099392,0
11.603687408719608,80.31709977262793,13.644315052590398,51.98194358802358,1007.0576657436122,1
27.31180298425049,95.99876123477114,10.96104813153421,22.433741140043484,1001.146163193042,0
24.16503635516438,67.39092144101141,15.902158903166244,82.60991034111457,1044.5383435923402,0
23.427777191705996,86.15035677914567,7.477125224280033,48.54065206648812,1003.4638488872051,0
23.11812946183688,52.60349744359363,8.88376545457289,48.23998127880385,1030.484797865137,0
12.348512768961042,54.20220915629052,15.82786077515552,12.863815767692357,995.112524612742,0
24.398662388904484,54.824435013036634,3.5091849669622794,2.8163609753353414,1002.633345665764,0
33.23240493940536,58.76410140086623,14.624653699705425,28.131114878935357,1020.7393509698336,0
17.96422381128309,80.36178785581211,14.15319455075554,7.398970375480484,1012.1107004896656,0
15.544251189526255,66.33692575323045,19.966600855960827,49.080953134968,1037.183511152735,0
24.63967987593806,74.75281019946132,6.87197584301579,53.7531451344345,995.5902036064732,0
18.66012775940851,92.28334950738348,0.0425078963305547,51.84905463875859,1013.4096156817436,0
22.725442512306085,34.32913482563052,14.955689292222456,29.968502216307435,1010.3393989548688,0
18.165286956232286,61.47861012165161,11.375538365976135,37.820056448891506,992.8283252501764,0
24.66282337025208,49.92858464733013,13.817482559233136,40.06135513846922,1018.180271838826,0
10.502688654687338,40.840859095813535,15.070500696527954,15.125457180975566,1000.517404831593,0
19.402677146233067,84.86856835895486,10.785697656623167,5.604314037767222,988.666424165076,0
10.117386904813676,80.0452679243668,7.130690500811689,34.2547995787465,1039.611508662478,0
26.94541341990575,56.399802592821935,15.407517726049967,60.80549794500912,1020.4375189100142,0
16.750199329804122,66.30171795862995,7.602598573321089,43.09037446976832,1020.5180484457208,0
19.917385375010642,85.47886171313122,12.443845389808324,74.22047933730614,1018.1734316085274,0
34.05471362793595,84.13325542589209,17.86812053031309,10.872581326500796,992.9127674774122,0
18.0788819844049,76.6810181576138,3.1678294420277786,47.19647572483107,1019.8043215910322,0
24.40393336044592,49.59105240092971,0.1781231978391506,33.9884472827499,986.397231010479,1
24.80104828179597,67.85662859423374,7.287459630092163,82.10120962669403,1027.7849309293858,1
24.306297644771835,90.35163869294192,15.949438868931775,11.7947682957816,983.6020017641667,0
15.577040816015458,52.45961260477168,11.336512849803215,0.167499407382099,993.2405781880184,0
33.81872528792462,64.84621104883749,18.92321727070864,53.37097117512868,1000.5952457965916,0
21.178134465440685,97.5581427443629,10.957481997233586,15.072507218414543,999.5251852361916,0
31.160216811778195,85.75585790171274,5.3156276517729895,57.16933663458366,1036.8471602272225,0
27.48698188293761,69.11116935645424,13.938550228626742,3.2902805759430387,1000.1425451221224,0
19.09755152649779,53.14319499178957,10.712897592632725,49.06750195610419,985.1770531485316,0
20.965231396149715,89.16665972024575,16.41366719923173,46.28529077751839,984.7587885509424,0
30.225422898591784,61.88054726250833,13.359969520448349,15.624738243717706,990.4589463569456,0
32.027579927779044,68.83015969548016,10.60555651145013,46.78472413688216,1010.9613279763562,0
24.531821815896468,61.84329908994079,5.541653381874207,47.716940830353096,1006.1274905709233,0
32.043384046371315,91.03778773051025,1.112009295385179,6.788143433830562,996.4515651641248,0
27.313289751944147,45.76960712445291,10.782047258815291,61.39587824270463,992.8782958846728,0
28.13135699549101,31.00444034182451,0.9251695513323744,91.36999730901168,1000.9114778050164,0
22.53310954816756,66.0019198888336,8.600541415040748,26.564046904221932,1015.3401110036172,1
33.9020908680806,99.70810023879793,14.305391558545045,62.71912945576285,1047.9942950178986,0
26.099754980740936,87.20740088283583,14.07295216583979,62.30752126258003,1025.1887413893,0
20.596376213954493,73.20665626327036,4.403570531130021,93.60706086069423,992.0764492422109,1
27.66545990253862,50.877486094363384,1.6286367113267608,98.24770099875552,1036.1995483287585,0
24.852507886643657,62.616265831777284,10.828966977796162,49.26848752549474,1029.706512092824,0
17.539370416863733,64.90475469180282,1.2006572058853004,94.50078340440056,1043.4058886928888,0
26.504338437317127,71.38541997851672,15.019169186989842,35.92426406226436,1010.4294713467096,0
17.2519401802611,81.1904966442114,11.157126869766662,72.76448018535098,1040.6969077794768,1
25.43090715586138,89.24983147852053,2.142582373627493,93.67956851643142,1028.8663176769414,0
20.719217523644154,34.0723481663698,11.193358597381875,44.70589058178018,999.116480327906,0
22.90374917456991,84.23627000128057,9.034534205067356,92.0543242221186,1011.8247469582417,1
17.45705814890077,52.583367478525915,15.97420117432447,70.52098050261984,1038.6935012762328,0
22.7862481911773,70.04584729379047,12.469600122093748,20.548580262251047,1036.5398595866036,0
23.956108103400698,83.5243107671195,5.565468731423051,40.97135997466685,997.1854180902884,0
24.358131221239468,67.76513475192138,0.0293801228474044,12.291964328588456,1002.6785753275578,0
26.33002049642834,41.096039540627935,12.764493524778995,20.446166292943687,1031.7348808681802,0
25.102311925207676,58.66687820627863,17.882177647869327,77.74135601794165,1041.4438621039235,0
20.785460885849343,35.38110956266658,18.107263406453345,88.09419204310186,1031.8763237856467,0
32.41366489627657,78.25104838086847,2.505939661069887,44.14519606716867,1017.8813256905678,0
19.189046751197413,46.0050087070165,17.21353934717378,63.00614901694244,1017.5487506802565,1
20.89662313164067,68.05083229435903,0.6886257159362841,84.36475202595983,1030.14802992812,1
32.298083875391804,57.28504959509832,1.846985506804244,59.32699121865759,1017.7222826627145,0
30.154849726152143,70.90040472038461,19.324416247290007,11.91581675877671,999.9676022772971,0
27.59721458850916,60.25385667090906,7.739348143831095,81.7784653379687,1022.7561322958472,0
21.790836925970147,67.87319196884755,1.4156779330544178,44.19694737134859,983.8122781024264,0
32.987065343616834,51.05088340492482,9.409107087070428,80.28693878272374,1000.8003179693268,0
27.856032488727784,81.6827329759027,0.9227403946951762,0.0150381080855521,994.1952206333452,0
26.276451465711272,48.15390555909178,0.3274030979871911,45.21082356182774,1007.0910202007792,0
13.736207616449844,61.76251854738638,11.235004588717292,36.83432643678146,1001.6590317651029,0
31.70315143420536,66.42611489697506,8.951447828969195,39.76572005956746,998.2378789441088,0
14.062323366909371,34.814449337869064,12.438251795765328,83.37578807060014,992.5240563917682,0
25.388989107096105,55.36292577285544,9.686192157259576,50.97824983290283,1038.9424972725683,0
13.095499571236038,99.79324409435704,2.6495406576920555,91.79645340523744,1044.0568574762483,1
25.778535694555625,45.43539047510555,10.203591946813923,26.652696196736343,1027.3647148783652,0
30.182973968125268,74.01272975259214,14.87580695279064,45.47882630739085,997.114844029909,0
24.22751846536483,44.58898099414758,1.2395429214839335,45.79620447204654,997.6656131261694,0
20.179582430649997,62.70954537949101,5.576732404006586,41.10087837148637,1009.132592141822,0
11.729174886378452,75.64090017680299,5.034001118004232,54.94572519173973,1036.1710056298612,1
14.768947639808678,65.30704264892776,5.9929260843516,63.98291539559244,1019.30371765859,0
21.33856706695172,76.8751279968803,7.113484624014925,5.8904470442266765,1014.359760355426,0
28.051389986758696,52.25109931094311,16.10330361559138,61.7529432658452,1048.4710120946452,0
31.65955814821573,72.9922501654689,1.1956887189560383,13.22736703059394,985.4372637803368,0
34.388037625072144,57.09332701901119,7.09065340131515,43.18131838784951,1013.250937531762,0
19.431525387593542,43.94597024969254,2.074910859304624,89.23301730765345,1013.5581606580906,0
10.29285210462505,67.90853749536379,19.6439329218008,13.383652807049607,1021.9861695453972,0
23.33545755396233,56.16883984814484,2.879434646283064,61.292211164337786,991.7558166154002,0
28.24976406060145,84.9546465382013,10.192917574413258,64.31335332807143,991.8245503879313,0
14.290741931536012,58.94607795604835,9.600868652078184,6.03938712493397,1009.0813992665568,0
26.630918181845026,62.700580111085245,15.623564171369184,28.62766139163948,1022.4352079404034,0
11.35844970848134,85.12265354266273,11.728791509400974,7.746912782586235,1001.1961767523868,0
14.999913122410002,61.35146650438118,14.755477150333393,63.656767277121105,1014.8263442881504,0
10.46304486151535,97.63547945869152,9.240896088909636,57.33787248278139,1009.1951542703246,1
29.842442583935515,70.67493043216487,18.54300875294647,74.92823555021944,1004.4044053214429,0
15.598117201509504,87.8501283720485,1.9791130251583544,92.32393801200276,1012.6107100077852,1
18.633792017422568,96.77443266926092,12.339131051049597,43.76208941199938,1013.173328813981,0
21.856129111870764,66.97874785359987,3.46859426523346,36.659382822184156,1028.4264472104385,0
20.375559555551646,70.60561849275196,7.372335459316483,6.006829089164412,998.6480080701192,0
10.795973238282697,78.55142185569224,12.840410335389736,47.531382832000816,1009.4567462820727,0
14.117353912447818,77.14209384784415,2.8494434995290296,87.00073629596982,1008.069539401854,1
25.53696003749409,96.70557561927136,5.782170398608855,59.22786870825657,1002.4509820330007,0
24.430714715104187,50.18440437148342,13.583646654070195,37.51014129982331,1024.104234934337,0
15.947320534362715,60.59223301055211,16.890890951942698,8.924627034682198,981.8475201079656,0
33.355349948119844,94.26030814274029,11.85795524802031,49.85858788649463,1030.176153553989,0
25.3491488991474,85.95139492085917,10.543166372288827,91.87033173373462,980.8498208432392,0
20.282539784419182,44.23496368487184,2.1921802453997885,40.127290049698594,1016.9298528890156,0
22.45631024578485,69.90328146649374,2.930809231065325,53.087141902468375,1009.1456610846119,0
28.25305073791924,71.03160480191153,19.16382742315099,42.63232854737952,1003.6995620752228,0
18.905093845121556,54.71254733132564,0.0524972016729097,75.94638594043187,1023.7040628317312,0
19.955526555402297,60.4067575854973,9.688373726948583,15.11504764453302,1010.225378770114,0
19.54031429407263,70.35820382636565,15.126849614842492,17.11952773615818,1003.533686183473,0
27.452372256684175,69.71761956708266,4.199260604125568,71.60043512962876,1005.9206864660924,0
