Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
28.830365410278766,59.1,6.940260091274766,17.9,28.26403043913077,9.2,1.72,6.3,531.6664935408454,2
28.3,75.6,2.2972362653547123,12.2,28.636276933821996,10.822946174161714,1.586489793465729,6.0,511.780101141512,2
23.1,74.7,26.7,33.8,24.4,11.897040311617893,1.63,5.179088199617993,619.0,2
27.1,39.1,6.1,6.3,23.231549286369834,2.8461515267009716,1.112929508435064,12.562692706771314,551.0,0
26.82185291852865,61.882561394833374,6.9,16.0,19.138997632644575,5.6,0.9922432965372772,12.7,303.0,0
38.43615136563663,96.6,14.6,30.003745429090756,42.9,17.9,1.82,3.1,674.0,1
41.7,82.5,1.7,15.8,32.72419955407858,12.7,1.8,6.953940141803871,735.0,3
31.0,59.6,5.0,16.8,26.16682950538295,8.248256868105763,1.38,9.136009897565678,492.8625095170994,2
32.97443807666701,76.266753737074,9.141216199183091,22.7,31.312238394465005,11.8,2.03,5.4,486.0,3
33.2,80.5,12.182660172035852,24.4,32.0,12.688308255466985,1.69,6.520922638960272,535.0,3
26.3,60.12202208891017,0.30478099134882797,5.5,18.3,3.8638764340246112,0.85,13.0,391.2636620622766,0
15.528029997925344,51.2,1.6,10.5,21.6,19.3,1.53,5.9,584.2537709806769,2
20.0,53.3,9.276894328063108,12.9,18.513296123596277,4.939329343413874,1.09,10.306442010528936,403.3686274001361,0
25.13163458368429,53.7,28.9,34.0,23.2,4.5,1.02,10.3876727020752,508.0,0
26.96027155671986,80.5,18.106220882485033,25.167016646469555,17.2,6.3,1.18,10.4,456.2885992779028,0
32.0,76.46638901586549,22.4,29.9,27.5,11.8,1.48,11.103440175317875,444.0,2
22.9,75.4,4.5,8.765362467577688,18.4,3.7,0.96,10.206287990885487,356.6004568822143,0
33.5456661020083,77.54754824849992,42.715582902079234,56.6,31.18127811173214,13.397013834671007,1.85,6.640380461046778,560.0,3
27.174309311977552,59.3,9.0,15.7,23.86973558726575,7.1,1.52,8.89378474425997,490.96221985818363,2
37.8,97.2,0.6,24.6,35.05638701902477,19.204356142555405,2.183537166267969,2.147284791861665,547.4083484291734,3
27.6,70.0671259528288,3.5,14.4,28.135797532302014,9.4,1.446326937423028,8.0,338.0,2
27.6,57.3619437762452,3.8,10.9,9.1,5.407704400898105,1.04,14.4,520.0,0
25.6,61.83180397878205,0.4,-0.2,20.063321153103217,4.02117717366324,0.98,11.952128428690816,536.0,0
24.6,48.4,8.3,15.4,23.3,6.2529985453558155,1.186751988972368,9.836358332301316,461.0,0
26.2,49.9,0.5,2.0,20.059566134542713,2.3,0.94,11.618598798869321,581.0,0
22.6,62.1,16.4,21.3,17.6,4.773919659185346,0.9664906421944268,11.5,384.41578861542143,0
22.61434407607686,69.2,2.0,3.9,15.3,2.737163882046538,0.8223617076252672,13.230604053215288,297.0,0
30.352526247951914,69.66608702253362,10.1,16.6,25.412443934086745,6.3,1.85,7.178644703264803,542.3935159901296,3
29.6,65.6,1.9032492278108961,9.3,21.48309588045676,2.9,1.1732336563406784,10.296428683417123,452.0,0
52.5,83.9,67.5,91.70729181068481,31.6,34.6,2.31,15.431507450938469,785.0,1
39.609314167519656,97.9,23.619373214770434,41.20839639335158,38.25698321706986,22.6,2.30772336226263,4.262232792359441,662.0116056723289,1
23.3,62.36308729287356,24.0,29.0,20.532994701199335,5.3,0.96,10.9,417.94606185847533,0
35.75813317953768,100.2,20.5,33.2,34.4,15.913839720046518,1.85,5.1,601.3966650369129,3
29.7,85.8,84.4,94.4,32.32703052394206,19.8,1.55,7.0371888393816135,744.0,3
23.605357794012463,59.248019943788336,11.896867368786225,16.8,14.5,3.201612518805625,0.9645716297072147,12.456201360366823,397.3157622259273,0
32.702751178384176,78.05714940137213,83.3,96.25431304619235,30.515830415375007,12.359863361356922,1.71,7.4,594.0,2
27.5,63.17889815062097,27.72167745200592,34.1,15.3,3.9365363211610642,0.98,13.068851789558657,472.0,0
33.403119699213065,65.94535005280837,19.091818499804077,25.0,24.9,6.1,1.32,13.2,415.10713696523726,0
22.2,59.79675656045234,17.315145890477737,22.6316852428131,20.565884979557154,4.7274093252255724,0.96,10.2,406.5903310130029,0
33.3,89.38514453281894,55.1,72.7,42.54598864184595,30.7,2.12,5.085415629458229,612.0,1
37.5,95.67666176846433,3.1,2.2,39.5,29.2,2.3880010821626785,8.375170818361383,898.0,1
32.87036775086382,76.70919699329869,53.441600593348824,67.1,30.359180740756756,12.684508633273218,1.75,7.145988779417163,554.0262176457077,3
39.3,78.9,68.9,85.2,43.7,13.0,1.7,8.5,570.0,3
31.196408229824215,72.30850966504602,17.3,37.0,27.2,10.69057605724327,1.48,5.5,502.5045835881174,3
24.297407676576412,62.8,8.7,13.2,29.53072337666785,15.8,1.4,8.1,604.0,2
27.311748321566654,65.06880065688074,2.6,9.77951063891014,21.0,6.70450743489581,1.2497160466183193,10.080200477045477,475.0,0
25.929692305389587,63.541067388011044,3.1,8.1,21.836935239221873,6.144517059202663,1.18,10.46659234030296,444.8621921704886,0
25.6,61.54668613398259,19.683265668434927,24.290649183163765,19.869156417084127,6.1,1.1176678404100349,10.9,524.0,0
25.8353486763935,69.3,2.2,7.656280336777954,19.6,4.902689797492691,0.92,11.440598859271955,404.37001041676604,0
25.3,47.4,70.7,84.8,15.016160637187056,10.966803191100219,1.59,13.2,347.28158823972535,2
44.56696541825926,90.82704288284182,12.1,35.3,38.90787945711382,21.47833743530652,2.5565238395565117,1.377801227779205,861.0,1
16.709770248370063,59.11134212199852,2.8,10.1,13.7,4.1,0.82,10.6,236.0,0
32.6,79.57541341781359,20.98135691970279,36.9867222252549,28.0,14.5,1.9200644080168279,6.3,509.0,2
