Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,target
0.3693693693693695,0.370611262318275,0.036870041685687006,0.05612561660461782,0.33554657821644396,0.3013698630136986,0.3124526022896685,0.2783010184534105,0.17035110533159947,2
0.41034129254279417,0.4039812896935244,0.027232095242928182,0.038253213551750695,0.40695652173913044,0.31115459882583163,0.36196575331421693,0.26719795719884754,0.5500650195058518,2
0.42058931713945336,0.42019543973941376,0.09055960767026565,0.10598021459419454,0.29565217391304344,0.3561494673030874,0.3725052605569738,0.23758979385334644,0.5604681404421326,2
0.3085585585585586,0.03365906623235615,0.03986112851275009,0.019753708637379457,0.1060869565217391,0.22504892367906065,0.19724218395325283,0.4559499985264171,0.2547965578175702,0
0.2776104870433621,0.37676438653637356,0.04251987235902839,0.05016814892032878,0.21743306246023444,0.23433034441045192,0.1535121861919515,0.5151663252174193,0.14954486345903772,0
0.5855855855855856,0.6579804560260586,0.06811028187945699,0.09687649568631411,0.4779997897211151,0.471624266144814,0.40652145895376673,0.15986836507140603,0.6319895968790636,1
0.4584939729958628,0.504885993485342,0.02523803735821946,0.049296695388526664,0.4121739130434783,0.36986301369863006,0.400274316416438,0.2153836713442206,0.7113133940182055,3
0.39639639639639646,0.256243213897937,0.03620535572411743,0.052676556366345224,0.3369631751026313,0.38747553816046965,0.2690843231325337,0.2783010184534105,0.33159947984395316,2
0.36036036036036034,0.6275787187839305,0.053819533705711145,0.07117606128071646,0.6556521739130434,0.3522504892367906,0.47211645559571874,0.24524490268007265,0.5410795139148525,3
0.44594594594594605,0.4831704668838219,0.05647827755198945,0.07698040976806159,0.4278260869565217,0.4207436399217221,0.3659150324611297,0.22648673259878355,0.4512353706111834,3
0.29054054054054057,0.3224755700325733,0.02390866543508031,0.018704799075501842,0.1895652173913043,0.23679060665362034,0.1035350458933213,0.5262693864719823,0.44343302990897265,0
0.4301801801801802,0.3879627466867257,0.024905694377434673,0.039358255151376746,0.24695652173913044,0.49902152641878667,0.31593789216249957,0.34433082416760696,0.43042912873862155,2
0.2818805392679181,0.18783930510314872,0.0318848969739152,0.030442247469591933,0.23306235971163583,0.25048923679060664,0.1785007563412666,0.4398973555480321,0.29678444104041474,0
0.3423423423423424,0.3021187949375398,0.11563532813168154,0.11117221212226527,0.2747826086956521,0.20939334637964774,0.15663575746061587,0.4522489781082295,0.41612483745123535,0
0.2004504504504505,0.4831704668838219,0.0345436408201935,0.037626111690246586,0.17043478260869563,0.238850650960721,0.20661289775924602,0.43860891308771455,0.057217165149544835,0
0.3809094369198318,0.46579804560260596,0.09403303438067039,0.0937517282948644,0.3495652173913043,0.3522504892367906,0.3003200358191776,0.3594934300132147,0.4075807178852781,2
0.213963963963964,0.4277958740499458,0.0345436408201935,0.032609296798213706,0.18901736067613914,0.19373776908023482,0.13789432984862954,0.5780836723266093,0.2223667100130039,0
0.5450450450450451,0.49077090119435407,0.11297658428540326,0.13808692043736687,0.6834782608695652,0.38943248532289626,0.4158921727597599,0.1968785692532824,0.5660867069250362,3
0.4797297297297298,0.252985884907709,0.04949907495550891,0.04922749612807262,0.3669565217391304,0.2602739726027397,0.31281432089383515,0.2708989776170352,0.3237971391417425,2
0.5495495495495496,0.6644951140065148,0.0215822645695868,0.0771335289650055,0.3874453662574734,0.3502935420743639,0.19099504141592405,0.3301153043080374,0.7997399219765928,3
0.3198198198198199,0.08794788273615639,0.031220211012345626,0.0451513340282959,0.40521739130434775,0.30528375733855184,0.1410179011172939,0.3412183655626003,0.1950585175552666,2
0.3198198198198199,0.2634907154344629,0.03221723995469999,0.034177051451973986,0.029565217391304327,0.15459882583170254,0.16288289999794464,0.46296283135559985,0.43172951885565675,0
0.27477477477477485,0.24212812160694897,0.020917578608017226,0.025147434796707443,0.31130434782608696,0.2716633282643436,0.23710005185251104,0.4152387739263531,0.4525357607282185,0
0.25225225225225234,0.1346362649294245,0.04717267409001541,0.048286843335816454,0.27652173913043476,0.21135029354207435,0.15975932872928028,0.4385546560034873,0.3550065019505852,0
0.28828828828828834,0.15092290988056456,0.021249921588802012,0.006271018615041098,0.26956521739130423,0.16634050880626222,0.13164718731130076,0.7076193869631766,0.5110533159947985,0
0.2543806861090969,0.28338762214983715,0.07409245553358315,0.06678634825018769,0.1773913043478261,0.21183414607140366,0.1285236160426364,0.4707540801991677,0.17685305591677503,0
0.2718489459521155,0.3604777415852335,0.02623506630057382,0.01222848629933014,0.22238127046740605,0.22309197651663404,0.1785007563412666,0.4189397943445407,0.14174252275682703,0
0.41511259688950575,0.39305103148751364,0.05315484774414157,0.052049454504841115,0.3949892674619123,0.2446183953033268,0.4158921727597599,0.17467244674415658,0.5838751625487646,3
