Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,target
0.3693693693693695,0.36988086496404493,0.017627118644067796,0.06845124282982791,0.33061381074168783,0.3013698630136986,0.2760460168326712,0.16309012875536477,0.17035110533159947,2
0.3736592944495456,0.36988086496404493,0.007796610169491525,0.046653919694072656,0.40695652173913044,0.31115459882583163,0.2760460168326712,0.1502145922746781,0.5500650195058518,2
0.3736592944495456,0.42019543973941376,0.06829123317071685,0.12925430210325045,0.29565217391304344,0.3161943103478988,0.2760460168326712,0.11587982832618027,0.5604681404421326,2
0.3085585585585586,0.03365906623235615,0.020677966101694912,0.024091778202676863,0.1060869565217391,0.22504892367906065,0.1628664495114006,0.3690987124463519,0.4032327438703481,0
0.3736592944495456,0.37676438653637356,0.023389830508474575,0.06118546845124283,0.33061381074168783,0.3161943103478988,0.11726384364820847,0.43776824034334766,0.14954486345903772,0
0.5855855855855856,0.6579804560260586,0.04949152542372881,0.11539354009118344,0.33061381074168783,0.471624266144814,0.38110749185667747,0.025751072961373384,0.6319895968790636,1
0.3736592944495456,0.504885993485342,0.005762711864406779,0.11539354009118344,0.4121739130434783,0.36986301369863006,0.37459283387622144,0.09012875536480686,0.7113133940182055,3
0.39639639639639646,0.256243213897937,0.01694915254237288,0.06424474187380497,0.33061381074168783,0.38747553816046965,0.2377850162866449,0.16309012875536477,0.33159947984395316,2
0.36036036036036034,0.6275787187839305,0.03491525423728814,0.08680688336520076,0.6556521739130434,0.3522504892367906,0.44951140065146566,0.2544849785407725,0.4032327438703481,3
0.44594594594594605,0.4831704668838219,0.03762711864406779,0.11539354009118344,0.4278260869565217,0.4207436399217221,0.3387622149837133,0.10300429184549356,0.4512353706111834,3
0.29054054054054057,0.3224755700325733,0.004406779661016949,0.11539354009118344,0.1895652173913043,0.23679060665362034,0.06514657980456023,0.4506437768240343,0.44343302990897265,0
0.4301801801801802,0.36988086496404493,0.005423728813559322,0.11539354009118344,0.24695652173913044,0.49902152641878667,0.28664495114006516,0.2544849785407725,0.43042912873862155,2
0.3736592944495456,0.18783930510314872,0.012542372881355932,0.11539354009118344,0.33061381074168783,0.25048923679060664,0.14332247557003258,0.2544849785407725,0.4032327438703481,0
0.3423423423423424,0.36988086496404493,0.09796610169491525,0.11539354009118344,0.2747826086956521,0.20939334637964774,0.12052117263843648,0.3648068669527897,0.41612483745123535,0
0.2004504504504505,0.4831704668838219,0.015254237288135592,0.04588910133843212,0.17043478260869563,0.3161943103478988,0.17263843648208466,0.2544849785407725,0.057217165149544835,0
0.3736592944495456,0.46579804560260596,0.0759322033898305,0.11434034416826003,0.3495652173913043,0.3522504892367906,0.27035830618892503,0.2544849785407725,0.4032327438703481,2
0.213963963963964,0.4277958740499458,0.015254237288135592,0.03977055449330784,0.33061381074168783,0.19373776908023482,0.1009771986970684,0.5107296137339057,0.2223667100130039,0
0.5450450450450451,0.49077090119435407,0.09525423728813559,0.11539354009118344,0.6834782608695652,0.38943248532289626,0.3908794788273615,0.06866952789699568,0.4032327438703481,3
0.4797297297297298,0.252985884907709,0.030508474576271184,0.060038240917782024,0.3669565217391304,0.2602739726027397,0.28338762214983715,0.1545064377682403,0.3237971391417425,2
0.5495495495495496,0.6644951140065148,0.002033898305084746,0.09407265774378586,0.33061381074168783,0.3502935420743639,0.15635179153094458,0.22317596566523606,0.7997399219765928,3
