Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,target
0.3800000000000001,0.95,0.74,0.4666666666666666,0.13846153846153847,0.42613636363636376,2
0.06000000000000005,0.875,0.6000000000000001,0.7,0.4476923076923077,0.2897727272727273,1
0.020000000000000018,0.975,0.8399999999999999,0.19999999999999998,0.35384615384615387,0.24431818181818166,1
0.30000000000000004,0.655,0.44000000000000017,0.36,0.5,0.36363636363636354,2
0.6200000000000001,0.15,0.276,0.3666666666666667,0.5076923076923077,0.721590909090909,0
0.20000000000000018,0.525,0.6000000000000001,0.3766666666666666,0.4492307692307693,0.4363636363636363,2
0.6000000000000001,0.695,0.06000000000000005,0.31666666666666665,0.33076923076923076,0.4772727272727273,0
0.6800000000000002,0.45,0.11999999999999988,0.5,0.4,0.5454545454545454,0
0.040000000000000036,0.9,0.26,0.6666666666666666,0.37692307692307697,0.32954545454545436,1
0.54,0.43500000000000005,0.45599999999999996,0.75,0.1,0.2954545454545452,2
0.94,0.9,0.6000000000000001,0.41666666666666663,0.015384615384615385,0.6761363636363638,0
0.3800000000000001,0.275,0.5800000000000001,0.35,0.39692307692307693,0.4147727272727273,2
0.34399999999999986,0.55,0.14000000000000012,0.7999999999999999,0.37692307692307697,0.32954545454545436,0
0.0,0.825,0.7000000000000002,0.7333333333333334,0.2153846153846154,0.3579545454545454,1
0.7800000000000002,0.075,0.704,0.11666666666666665,0.5615384615384615,0.659090909090909,0
0.3400000000000001,0.075,0.32000000000000006,0.3333333333333333,0.6461538461538462,0.5454545454545454,2
0.72,0.665,0.4640000000000002,0.26666666666666666,0.13846153846153847,0.6363636363636362,0
0.6360000000000001,0.55,0.7800000000000002,0.3333333333333333,0.16153846153846155,0.5397727272727273,0
0.52,0.425,0.40400000000000014,0.09999999999999999,0.6923076923076923,0.5227272727272727,0
0.32000000000000006,0.5,0.9000000000000001,0.3866666666666666,0.3384615384615385,0.3920454545454546,2
0.43199999999999994,0.8300000000000001,0.2280000000000002,0.08333333333333333,0.4015384615384616,0.375,2
0.9199999999999999,0.8,0.6399999999999999,0.43333333333333335,0.03076923076923077,0.6249999999999998,0
0.8,0.475,0.9000000000000001,0.43333333333333335,0.16923076923076924,0.3204545454545453,0
0.21999999999999997,0.425,0.8200000000000001,0.8666666666666667,0.5215384615384615,0.34659090909090917,2
0.0,0.355,0.41999999999999993,0.6266666666666665,0.6615384615384615,0.25,1
0.94,0.325,0.484,0.6333333333333333,0.12307692307692308,0.5965909090909092,0
0.3600000000000001,0.64,0.9600000000000002,0.15,0.3476923076923077,0.2272727272727273,2
0.28000000000000025,0.025,0.6000000000000001,0.35,0.5246153846153847,0.40340909090909105,2
0.06000000000000005,0.55,0.52,0.2333333333333333,0.5153846153846154,0.3125,1
0.9800000000000002,0.25,0.6800000000000002,0.39333333333333337,0.08461538461538462,0.5738636363636362,0
