Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,target
0.94,0.95,0.74,0.4666666666666666,0.13846153846153847,0.4464285714285714,2
0.94,0.4,0.15999999999999992,0.7,0.4,0.3035714285714286,1
0.94,0.975,0.8399999999999999,0.19999999999999998,0.35384615384615387,0.607142857142857,1
0.94,0.4,0.44000000000000017,0.2833333333333333,0.5,0.38095238095238093,2
0.6200000000000001,0.15,0.15999999999999992,0.3666666666666667,0.5076923076923077,0.7559523809523807,0
0.20000000000000018,0.525,0.15999999999999992,0.3,0.4,0.36309523809523814,2
0.6000000000000001,0.4,0.06000000000000005,0.95,0.33076923076923076,0.5,0
0.94,0.45,0.15999999999999992,0.5,0.4,0.5714285714285714,0
0.040000000000000036,0.9,0.26,0.6666666666666666,0.37692307692307697,0.3452380952380951,1
0.54,0.4,0.9600000000000002,0.75,0.1,0.607142857142857,2
0.94,0.9,0.6000000000000001,0.3,0.015384615384615385,0.607142857142857,0
0.94,0.275,0.8200000000000001,0.35,0.36923076923076925,0.43452380952380953,2
0.28000000000000025,0.55,0.14000000000000012,0.3,0.37692307692307697,0.3452380952380951,0
0.94,0.825,0.15999999999999992,0.7333333333333334,0.2153846153846154,0.375,1
0.94,0.075,0.15999999999999992,0.11666666666666665,0.5615384615384615,0.6904761904761905,0
0.94,0.075,0.15999999999999992,0.3333333333333333,0.6461538461538462,0.5714285714285714,2
0.94,0.65,0.15999999999999992,0.3,0.4,0.607142857142857,0
0.94,0.55,0.15999999999999992,0.3333333333333333,0.4,0.5654761904761905,0
0.52,0.425,0.15999999999999992,0.09999999999999999,0.6923076923076923,0.607142857142857,0
0.32000000000000006,0.4,0.9000000000000001,0.25,0.3384615384615385,0.607142857142857,2
0.94,0.75,0.21999999999999997,0.08333333333333333,0.4,0.3928571428571428,2
0.94,0.8,0.15999999999999992,0.43333333333333335,0.4,0.6547619047619047,0
0.94,0.175,0.15999999999999992,0.3,0.4,0.607142857142857,0
0.94,0.425,0.15999999999999992,0.3,0.14615384615384616,0.36309523809523814,2
0.94,0.5,0.15999999999999992,0.21666666666666667,0.6615384615384615,0.607142857142857,1
0.94,0.4,0.15999999999999992,0.3,0.4,0.607142857142857,0
0.3600000000000001,0.975,0.15999999999999992,0.3,0.4,0.607142857142857,2
0.28000000000000025,0.025,0.15999999999999992,0.3,0.5,0.607142857142857,2
0.94,0.275,0.9000000000000001,0.2333333333333333,0.4,0.32738095238095233,1
0.9800000000000002,0.25,0.6800000000000002,0.6,0.08461538461538462,0.607142857142857,0
0.94,0.725,0.15999999999999992,0.6333333333333333,0.4,0.607142857142857,2
0.94,0.825,0.15999999999999992,0.3,0.4,0.607142857142857,1
0.040000000000000036,0.6,0.6800000000000002,0.3,0.6076923076923078,0.13690476190476186,1
0.6399999999999999,0.175,0.15999999999999992,0.3833333333333333,0.33076923076923076,0.607142857142857,0
0.94,0.15,0.3400000000000001,0.11666666666666665,0.4,0.8214285714285714,0
0.94,0.55,0.15999999999999992,0.19999999999999998,0.3,0.5238095238095237,0
0.10000000000000009,0.9,0.15999999999999992,0.5666666666666667,0.15384615384615385,0.20238095238095233,1
0.94,0.9,0.15999999999999992,0.31666666666666665,0.4,0.607142857142857,0
0.6399999999999999,0.075,0.15999999999999992,0.9,0.33076923076923076,0.607142857142857,0
0.94,0.15,0.15999999999999992,0.7,0.4,0.22023809523809512,1
0.94,0.4,0.15999999999999992,0.3,0.36923076923076925,0.7380952380952379,0
0.6399999999999999,0.85,0.15999999999999992,0.3,0.13846153846153847,0.49404761904761885,0
0.94,0.375,0.15999999999999992,0.25,0.7076923076923077,0.3392857142857142,1
0.9000000000000001,0.4,0.15999999999999992,0.3,0.11538461538461539,0.607142857142857,0
0.94,0.5,0.15999999999999992,0.7166666666666666,0.4,0.607142857142857,2
0.94,0.95,0.9199999999999999,0.3,0.4,0.7797619047619049,0
0.94,0.4,0.41999999999999993,0.9666666666666666,0.4,0.2142857142857142,1
0.8600000000000003,0.325,0.15999999999999992,0.5499999999999999,0.33076923076923076,0.5059523809523809,0
0.94,0.4,0.15999999999999992,0.049999999999999996,0.4,0.607142857142857,0
0.8800000000000001,0.75,0.15999999999999992,0.3,0.4,0.5595238095238095,0
0.94,0.3,0.8,0.3,0.4,0.607142857142857,2
0.94,0.65,0.15999999999999992,0.5166666666666666,0.06153846153846154,0.607142857142857,0
0.94,0.35,0.15999999999999992,0.09999999999999999,0.4307692307692308,0.6488095238095237,0
0.94,0.55,0.28000000000000025,0.5833333333333333,0.35384615384615387,0.5178571428571428,2
0.94,0.4,0.15999999999999992,0.3666666666666667,0.5692307692307693,0.607142857142857,1
0.7600000000000002,0.225,0.15999999999999992,0.3,0.4,0.5119047619047619,0
0.94,0.525,0.54,0.3,0.4,0.08928571428571419,1
0.8,0.275,0.15999999999999992,0.08333333333333333,0.4,0.607142857142857,0
0.020000000000000018,0.4,0.15999999999999992,0.6666666666666666,0.13846153846153847,0.607142857142857,1
0.15999999999999992,0.25,0.54,0.3,0.4,0.607142857142857,1
0.6600000000000001,0.275,0.15999999999999992,0.3,0.4,0.851190476190476,0
0.94,0.4,0.15999999999999992,0.3,0.35384615384615387,0.6130952380952381,2
0.020000000000000018,0.4,0.15999999999999992,0.3,1.0,0.36309523809523814,0
0.94,0.1,0.5,0.4666666666666666,0.4,0.607142857142857,2
0.18000000000000016,0.425,0.15999999999999992,0.6166666666666667,0.4,0.33333333333333326,1
0.94,0.625,0.15999999999999992,0.3,0.4,0.48809523809523814,2
0.94,0.175,0.15999999999999992,0.3,0.4,0.607142857142857,0
0.94,0.575,0.3800000000000001,0.5499999999999999,0.4,0.6785714285714286,0
0.45999999999999996,0.55,0.15999999999999992,0.3,0.4,0.607142857142857,2
0.08000000000000007,0.325,0.15999999999999992,0.016666666666666666,0.4,0.2678571428571428,1
0.94,0.275,0.11999999999999988,0.3,0.3076923076923077,0.607142857142857,0
0.94,0.8,0.15999999999999992,0.3,0.3615384615384616,0.6726190476190477,0
0.94,0.8,0.15999999999999992,0.13333333333333333,0.09230769230769231,0.7976190476190477,0
0.3400000000000001,0.925,0.15999999999999992,0.3,0.19230769230769232,0.38690476190476186,2
0.94,0.75,0.15999999999999992,0.3,0.1,0.7976190476190477,0
0.94,0.9,0.15999999999999992,0.016666666666666666,0.4,0.4464285714285714,2
0.9000000000000001,0.1,0.15999999999999992,0.3,0.13846153846153847,0.7142857142857142,0
0.6399999999999999,0.45,0.15999999999999992,0.3,0.42307692307692313,0.6607142857142858,0
0.94,0.75,0.15999999999999992,0.3,0.4,0.607142857142857,0
0.06000000000000005,0.55,0.44000000000000017,0.8833333333333333,0.3076923076923077,0.607142857142857,1
0.94,0.125,0.15999999999999992,0.7666666666666666,0.4,0.607142857142857,0
0.08000000000000007,0.7,0.15999999999999992,0.8166666666666667,0.42307692307692313,0.36904761904761885,0
0.94,0.075,0.08000000000000007,0.3,0.3,0.607142857142857,0
0.8200000000000001,0.95,0.9800000000000002,0.15,0.4,0.607142857142857,0
0.94,0.075,0.15999999999999992,0.3,0.34615384615384615,0.607142857142857,2
0.94,0.5,0.020000000000000018,0.4666666666666666,0.4,0.3392857142857142,0
0.06000000000000005,0.125,0.15999999999999992,0.6499999999999999,0.4,0.607142857142857,0
0.94,0.375,0.15999999999999992,0.8666666666666667,0.08461538461538462,0.9166666666666667,0
0.94,0.975,0.15999999999999992,0.9666666666666666,0.23846153846153847,0.607142857142857,0
0.94,0.4,0.15999999999999992,0.5166666666666666,0.2692307692307693,0.3392857142857142,1
0.6200000000000001,0.7,0.15999999999999992,0.3,0.4,0.6845238095238095,0
0.94,0.275,0.9600000000000002,0.3,0.2,0.3452380952380951,1
0.45999999999999996,0.625,0.28000000000000025,0.18333333333333335,0.5153846153846154,0.607142857142857,2
