Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,target
0.328537170263789,0.38482688465818105,0.06812694359206706,0.09473971256150383,0.3149794102471743,0.28897364010838406,0.26668373899217224,0.25548615368894334,0.17060367454068243,2
0.33557960498553957,0.4464487034949267,0.06812694359206706,0.09473971256150383,0.3149794102471743,0.28897364010838406,0.31164383561643827,0.25548615368894334,0.5538057742782152,2
0.33557960498553957,0.38482688465818105,0.06812694359206706,0.09473971256150383,0.3149794102471743,0.3408163265306122,0.26668373899217224,0.25548615368894334,0.5643044619422573,2
0.26378896882494013,0.38482688465818105,0.06812694359206706,0.020569620253164556,0.3149794102471743,0.28897364010838406,0.26668373899217224,0.25548615368894334,0.4085488150288429,0
0.2494004796163069,0.3912063134160091,0.06812694359206706,0.05126582278481013,0.3149794102471743,0.28897364010838406,0.26668373899217224,0.25548615368894334,0.4085488150288429,0
0.33557960498553957,0.38482688465818105,0.06812694359206706,0.1129746835443038,0.3149794102471743,0.44897959183673464,0.26668373899217224,0.025751072961373384,0.6364829396325459,1
0.33557960498553957,0.38482688465818105,0.06812694359206706,0.05063291139240507,0.3149794102471743,0.28897364010838406,0.26668373899217224,0.09012875536480686,0.7165354330708661,3
0.33557960498553957,0.38482688465818105,0.06812694359206706,0.05379746835443038,0.3149794102471743,0.28897364010838406,0.22260273972602737,0.25548615368894334,0.33333333333333337,2
0.3189448441247002,0.38482688465818105,0.06812694359206706,0.07246835443037974,0.3149794102471743,0.32448979591836735,0.26668373899217224,0.12446351931330474,0.4085488150288429,3
0.4100719424460432,0.5016910935738444,0.03762711864406779,0.07784810126582278,0.3149794102471743,0.39591836734693875,0.26668373899217224,0.25548615368894334,0.4085488150288429,3
0.33557960498553957,0.38482688465818105,0.06812694359206706,0.09473971256150383,0.3149794102471743,0.20408163265306123,0.26668373899217224,0.25548615368894334,0.4085488150288429,0
0.33557960498553957,0.17136414881623452,0.005423728813559322,0.033860759493670886,0.3149794102471743,0.4775510204081633,0.26668373899217224,0.1459227467811159,0.4085488150288429,2
0.09352517985611508,0.38482688465818105,0.06812694359206706,0.09473971256150383,0.3149794102471743,0.21836734693877546,0.12328767123287673,0.25548615368894334,0.458005249343832,0
0.29976019184652286,0.38482688465818105,0.06812694359206706,0.09473971256150383,0.3149794102471743,0.17551020408163265,0.26668373899217224,0.25548615368894334,0.4085488150288429,0
0.14868105515587532,0.5016910935738444,0.015254237288135592,0.038607594936708865,0.3149794102471743,0.21224489795918366,0.26668373899217224,0.33905579399141633,0.056430446194225714,0
0.33557960498553957,0.48365276211950403,0.06812694359206706,0.09525316455696202,0.3149794102471743,0.28897364010838406,0.26668373899217224,0.25548615368894334,0.4085488150288429,2
0.16306954436450832,0.4441939120631342,0.06812694359206706,0.09473971256150383,0.3149794102471743,0.15918367346938775,0.07876712328767124,0.25548615368894334,0.4085488150288429,0
0.5155875299760193,0.5095828635851184,0.06812694359206706,0.09473971256150383,0.3149794102471743,0.36326530612244895,0.26668373899217224,0.25548615368894334,0.4085488150288429,3
0.44604316546762596,0.2626832018038331,0.06812694359206706,0.09473971256150383,0.3453237410071942,0.28897364010838406,0.26668373899217224,0.1545064377682403,0.4085488150288429,2
0.33557960498553957,0.6899661781285231,0.002033898305084746,0.09473971256150383,0.3149794102471743,0.3224489795918367,0.26668373899217224,0.22317596566523606,0.8057742782152231,3
0.33557960498553957,0.09131905298759868,0.011864406779661017,0.046202531645569624,0.3848920863309352,0.2755102040816326,0.26668373899217224,0.25548615368894334,0.4085488150288429,2
0.27577937649880097,0.46786922209695603,0.06812694359206706,0.09473971256150383,0.3149794102471743,0.28897364010838406,0.26668373899217224,0.5107296137339057,0.4343832020997376,0
0.2278177458033574,0.25140924464487036,0.06812694359206706,0.0,0.2877697841726618,0.28897364010838406,0.08561643835616436,0.3218884120171674,0.4085488150288429,0
0.2038369304556355,0.38482688465818105,0.06812694359206706,0.09473971256150383,0.3149794102471743,0.17755102040816323,0.26668373899217224,0.25548615368894334,0.4085488150288429,0
0.2422062350119904,0.38482688465818105,0.06812694359206706,0.006962025316455696,0.3149794102471743,0.13061224489795917,0.26668373899217224,0.25548615368894334,0.5144356955380577,0
0.15587529976019182,0.38482688465818105,0.06812694359206706,0.09473971256150383,0.3149794102471743,0.18163265306122447,0.26668373899217224,0.25548615368894334,0.4085488150288429,0
0.3333333333333333,0.3742953776775648,0.06812694359206706,0.09473971256150383,0.3149794102471743,0.28897364010838406,0.12328767123287673,0.25548615368894334,0.4085488150288429,0
0.33557960498553957,0.40811724915445324,0.034237288135593215,0.09473971256150383,0.3149794102471743,0.28897364010838406,0.26668373899217224,0.042918454935622324,0.4085488150288429,3
0.32374100719424465,0.38482688465818105,0.011525423728813558,0.09473971256150383,0.3149794102471743,0.14285714285714285,0.10273972602739725,0.3304721030042918,0.4085488150288429,0
0.8729016786570745,0.540022547914318,0.06812694359206706,0.09473971256150383,0.3149794102471743,0.7897959183673469,0.26668373899217224,0.25548615368894334,0.4085488150288429,1
0.33557960498553957,0.6978579481397971,0.06812694359206706,0.1819620253164557,0.3149794102471743,0.28897364010838406,0.26668373899217224,0.25548615368894334,0.48950131233595795,1
0.1726618705035971,0.38482688465818105,0.08135593220338982,0.09473971256150383,0.3149794102471743,0.28897364010838406,0.26668373899217224,0.25548615368894334,0.4085488150288429,0
0.46282973621103113,0.7237880496054114,0.06812694359206706,0.10569620253164558,0.3149794102471743,0.3224489795918367,0.26668373899217224,0.111587982832618,0.4085488150288429,3
0.3261390887290168,0.5614430665163472,0.06812694359206706,0.299367088607595,0.3149794102471743,0.4877551020408163,0.26668373899217224,0.3218884120171674,0.4085488150288429,3
0.33557960498553957,0.49154453213077787,0.02406779661016949,0.09473971256150383,0.09352517985611508,0.2061224489795918,0.06164383561643835,0.25548615368894334,0.4085488150288429,0
0.27817745803357313,0.38482688465818105,0.2823728813559322,0.2965189873417722,0.3149794102471743,0.28897364010838406,0.26668373899217224,0.2103004291845494,0.5314960629921259,2
0.2733812949640288,0.48365276211950403,0.06812694359206706,0.10854430379746836,0.3149794102471743,0.28897364010838406,0.26668373899217224,0.25548615368894334,0.4085488150288429,0
0.33557960498553957,0.40811724915445324,0.06812694359206706,0.07974683544303798,0.3149794102471743,0.20816326530612242,0.20205479452054795,0.4592274678111588,0.4085488150288429,0
0.14628297362110304,0.38482688465818105,0.06812694359206706,0.09473971256150383,0.3149794102471743,0.28897364010838406,0.26668373899217224,0.3304721030042918,0.4085488150288429,0
0.33557960498553957,0.3844419391206313,0.06812694359206706,0.09473971256150383,0.3149794102471743,0.28897364010838406,0.26668373899217224,0.10300429184549356,0.4085488150288429,1
0.5131894484412471,0.5377677564825254,0.06812694359206706,0.09473971256150383,0.3149794102471743,0.6795918367346938,0.26668373899217224,0.25548615368894334,0.4085488150288429,1
0.35491606714628293,0.6583990980834273,0.06812694359206706,0.09473971256150383,0.39748201438848907,0.5591836734693877,0.34931506849315064,0.25548615368894334,0.4085488150288429,3
0.5563549160671462,0.48365276211950403,0.06812694359206706,0.270253164556962,0.3149794102471743,0.28897364010838406,0.3321917808219178,0.2575107296137339,0.4085488150288429,3
0.33557960498553957,0.3258173618940249,0.06812694359206706,0.09473971256150383,0.3149794102471743,0.28897364010838406,0.26668373899217224,0.25548615368894334,0.4085488150288429,3
0.2805755395683453,0.38482688465818105,0.02949152542372881,0.09473971256150383,0.3149794102471743,0.4061224489795918,0.26668373899217224,0.24034334763948495,0.4085488150288429,2
0.33557960498553957,0.2311161217587373,0.008813559322033898,0.09473971256150383,0.3149794102471743,0.1551020408163265,0.26668373899217224,0.25548615368894334,0.37532808398950135,0
0.047961630695443624,0.38482688465818105,0.010508474576271186,0.09473971256150383,0.3149794102471743,0.2020408163265306,0.15410958904109587,0.4463519313304721,0.4085488150288429,0
0.33557960498553957,0.38482688465818105,0.06812694359206706,0.01708860759493671,0.3149794102471743,0.28897364010838406,0.05479452054794523,0.3605150214592275,0.4085488150288429,0
0.15107913669064738,0.3754227733934611,0.06812694359206706,0.09473971256150383,0.3149794102471743,0.14489795918367346,0.06506849315068494,0.3304721030042918,0.4085488150288429,0
0.33557960498553957,0.1285231116121759,0.06812694359206706,0.2689873417721519,0.3149794102471743,0.25102040816326526,0.29452054794520544,0.4592274678111588,0.4085488150288429,2
0.6235011990407675,0.6065388951521984,0.06812694359206706,0.11234177215189872,0.3149794102471743,0.7040816326530611,0.6643835616438355,0.012875536480686678,0.4085488150288429,1
0.33557960498553957,0.38482688465818105,0.06812694359206706,0.09473971256150383,0.3149794102471743,0.16734693877551018,0.030821917808219162,0.34763948497854075,0.061679790026246684,0
0.33557960498553957,0.3280721533258173,0.01389830508474576,0.061708860759493674,0.3149794102471743,0.3795918367346939,0.26668373899217224,0.16309012875536477,0.4085488150288429,2
0.7194244604316549,0.7249154453213078,0.06812694359206706,0.5379746835443038,0.3149794102471743,0.28897364010838406,0.5376712328767123,0.20600858369098712,0.4085488150288429,1
0.33557960498553957,0.5095828635851184,0.06812694359206706,0.09473971256150383,0.3149794102471743,0.6387755102040816,0.26668373899217224,0.051502145922746795,0.4085488150288429,1
0.7673860911270984,0.6550169109357384,0.06812694359206706,0.09473971256150383,0.3149794102471743,0.28897364010838406,0.26668373899217224,0.1502145922746781,0.5721784776902887,3
0.33557960498553957,0.38482688465818105,0.06812694359206706,0.09473971256150383,0.3149794102471743,0.43877551020408156,0.26668373899217224,0.25548615368894334,0.4085488150288429,2
0.30935251798561153,0.5355129650507328,0.06812694359206706,0.09473971256150383,0.3149794102471743,0.026530612244897958,0.26668373899217224,0.25548615368894334,0.458005249343832,2
0.211031175059952,0.38482688465818105,0.06812694359206706,0.09473971256150383,0.3149794102471743,0.28897364010838406,0.26668373899217224,0.24034334763948495,0.4085488150288429,2
