Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,target
0.328537170263789,0.3463359639233371,0.07098305084745762,0.05455696202531646,0.25215827338129493,0.21428571428571425,0.1691780821917808,0.2712446351931331,0.17060367454068243,2
0.33669064748201444,0.4464487034949267,0.03694915254237288,0.08215189873417722,0.26978417266187044,0.22979591836734692,0.31164383561643827,0.19313304721030045,0.5538057742782152,2
0.4709832134292567,0.3896279594137543,0.09932203389830509,0.17867088607594941,0.3586330935251797,0.3408163265306122,0.3376712328767121,0.22918454935622318,0.5643044619422573,2
0.26378896882494013,0.4595264937993234,0.0367457627118644,0.020569620253164556,0.2230215827338129,0.25591836734693874,0.21164383561643837,0.27811158798283253,0.46272965879265093,0
0.2494004796163069,0.3912063134160091,0.034983050847457633,0.05126582278481013,0.3021582733812949,0.12367346938775509,0.22534246575342462,0.3639484978540773,0.44461942257217846,0
0.580335731414868,0.40879368658399107,0.2047457627118644,0.1129746835443038,0.46330935251798555,0.44897959183673464,0.6047945205479451,0.025751072961373384,0.6364829396325459,1
0.328537170263789,0.5499436302142052,0.0913220338983051,0.05063291139240507,0.32194244604316535,0.42693877551020404,0.4602739726027396,0.09012875536480686,0.7165354330708661,3
0.35107913669064744,0.4225479143179255,0.029966101694915252,0.05379746835443038,0.33453237410071934,0.2697959183673469,0.22260273972602737,0.2703862660944206,0.33333333333333337,2
0.3189448441247002,0.3089064261555806,0.04677966101694916,0.07246835443037974,0.3525179856115107,0.32448979591836735,0.30410958904109586,0.12446351931330474,0.40524934383202105,3
0.4100719424460432,0.5016910935738444,0.03762711864406779,0.07784810126582278,0.4212230215827337,0.39591836734693875,0.2623287671232877,0.11931330472103002,0.5380577427821522,3
0.16642685851318945,0.2793686583990982,0.05152542372881356,0.03791139240506329,0.17338129496402876,0.20408163265306123,0.09246575342465754,0.43004291845493564,0.357742782152231,0
0.4321342925659472,0.17136414881623452,0.005423728813559322,0.033860759493670886,0.30791366906474815,0.4775510204081633,0.44246575342465744,0.1459227467811159,0.44593175853018363,2
0.09352517985611508,0.37632468996617807,0.014101694915254235,0.026962025316455696,0.14028776978417268,0.21836734693877546,0.12328767123287673,0.3776824034334764,0.458005249343832,0
