Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,target
0.72,0.4,0.74,0.4666666666666666,0.16666666666666666,0.42285714285714304,2
0.72,0.875,0.44000000000000017,0.35,0.32407407407407407,0.4914285714285713,1
0.72,0.975,0.44000000000000017,0.19999999999999998,0.32407407407407407,0.4914285714285713,1
0.72,0.4,0.44000000000000017,0.35,0.32407407407407407,0.4914285714285713,2
0.72,0.4,0.44000000000000017,0.35,0.32407407407407407,0.7199999999999998,0
0.72,0.4,0.44000000000000017,0.049999999999999996,0.32407407407407407,0.34285714285714297,2
0.72,0.175,0.06000000000000005,0.35,0.32407407407407407,0.4914285714285713,0
0.6800000000000002,0.45,0.44000000000000017,0.5,0.32407407407407407,0.5428571428571429,0
0.72,0.9,0.44000000000000017,0.35,0.32407407407407407,0.4914285714285713,1
0.72,0.4,0.44000000000000017,0.35,0.12037037037037036,0.4914285714285713,2
0.72,0.4,0.44000000000000017,0.35,0.32407407407407407,0.4914285714285713,0
0.3800000000000001,0.4,0.44000000000000017,0.35,0.32407407407407407,0.4914285714285713,2
0.72,0.4,0.44000000000000017,0.35,0.32407407407407407,0.3257142857142856,0
0.0,0.4,0.44000000000000017,0.35,0.32407407407407407,0.4914285714285713,1
0.72,0.075,0.44000000000000017,0.35,0.32407407407407407,0.4914285714285713,0
0.72,0.075,0.32000000000000006,0.3333333333333333,0.32407407407407407,0.4914285714285713,2
0.72,0.65,0.44000000000000017,0.35,0.16666666666666666,0.6342857142857143,0
0.7600000000000002,0.55,0.44000000000000017,0.3333333333333333,0.32407407407407407,0.4914285714285713,0
0.52,0.4,0.44000000000000017,0.35,0.32407407407407407,0.52,0
0.72,0.4,0.9000000000000001,0.35,0.32407407407407407,0.4914285714285713,2
0.72,0.4,0.44000000000000017,0.35,0.32407407407407407,0.4914285714285713,2
0.72,0.4,0.44000000000000017,0.43333333333333335,0.32407407407407407,0.4914285714285713,0
0.72,0.175,0.9000000000000001,0.43333333333333335,0.32407407407407407,0.4914285714285713,0
0.72,0.4,0.8200000000000001,0.35,0.32407407407407407,0.4914285714285713,2
0.72,0.4,0.44000000000000017,0.35,0.32407407407407407,0.4914285714285713,1
0.72,0.4,0.52,0.35,0.14814814814814814,0.4914285714285713,0
0.72,0.4,0.44000000000000017,0.35,0.24074074074074073,0.4914285714285713,2
0.72,0.4,0.44000000000000017,0.5,0.32407407407407407,0.4914285714285713,2
0.06000000000000005,0.275,0.44000000000000017,0.35,0.32407407407407407,0.4914285714285713,1
0.72,0.4,0.44000000000000017,0.6,0.32407407407407407,0.4914285714285713,0
0.72,0.4,0.44000000000000017,0.6333333333333333,0.32407407407407407,0.4571428571428571,2
0.72,0.825,0.44000000000000017,0.35,0.32407407407407407,0.577142857142857,1
0.72,0.6,0.44000000000000017,0.016666666666666666,0.32407407407407407,0.4914285714285713,1
0.72,0.4,0.7000000000000002,0.3833333333333333,0.32407407407407407,0.5657142857142858,0
0.72,0.15,0.44000000000000017,0.11666666666666665,0.32407407407407407,0.7828571428571429,0
0.72,0.55,0.52,0.35,0.32407407407407407,0.49714285714285733,0
0.72,0.4,0.44000000000000017,0.35,0.32407407407407407,0.1885714285714286,1
0.72,0.4,0.44000000000000017,0.31666666666666665,0.32407407407407407,0.4914285714285713,0
0.72,0.075,0.44000000000000017,0.9,0.32407407407407407,0.5942857142857143,0
0.72,0.4,0.54,0.7,0.32407407407407407,0.20571428571428574,1
0.72,0.225,0.44000000000000017,0.35,0.4444444444444444,0.7028571428571428,0
0.72,0.85,0.6600000000000001,0.35,0.32407407407407407,0.4914285714285713,0
0.72,0.375,0.44000000000000017,0.35,0.8518518518518517,0.4914285714285713,1
0.72,0.4,0.8,0.35,0.32407407407407407,0.4914285714285713,0
0.72,0.4,0.44000000000000017,0.35,0.32407407407407407,0.4914285714285713,2
0.72,0.4,0.44000000000000017,0.049999999999999996,0.05555555555555555,0.4914285714285713,0
0.72,0.925,0.44000000000000017,0.9666666666666666,0.32407407407407407,0.20000000000000018,1
0.72,0.325,0.44000000000000017,0.35,0.32407407407407407,0.48,0
0.72,0.4,0.44000000000000017,0.35,0.32407407407407407,0.4914285714285713,0
0.72,0.4,0.44000000000000017,0.35,0.32407407407407407,0.5314285714285716,0
0.72,0.3,0.44000000000000017,0.8166666666666667,0.32407407407407407,0.4914285714285713,2
0.72,0.65,0.7000000000000002,0.35,0.32407407407407407,1.0,0
0.9000000000000001,0.35,0.44000000000000017,0.35,0.32407407407407407,0.4914285714285713,0
0.72,0.55,0.44000000000000017,0.5833333333333333,0.32407407407407407,0.4914285714285713,2
0.72,0.4,0.44000000000000017,0.3666666666666667,0.32407407407407407,0.4914285714285713,1
0.72,0.225,0.6200000000000001,0.08333333333333333,0.32407407407407407,0.4914285714285713,0
0.72,0.4,0.44000000000000017,0.35,0.32407407407407407,0.4914285714285713,1
0.72,0.275,0.44000000000000017,0.35,0.32407407407407407,0.4914285714285713,0
0.72,0.4,0.44000000000000017,0.35,0.32407407407407407,0.4914285714285713,1
0.72,0.25,0.44000000000000017,0.7166666666666666,0.48148148148148145,0.3142857142857143,1
0.72,0.4,0.44000000000000017,0.35,0.32407407407407407,0.8114285714285714,0
0.41999999999999993,0.4,0.44000000000000017,0.35,0.4259259259259259,0.582857142857143,2
0.020000000000000018,0.4,0.44000000000000017,0.35,0.32407407407407407,0.4914285714285713,0
0.72,0.1,0.5,0.35,0.32407407407407407,0.4914285714285713,2
0.72,0.4,0.44000000000000017,0.6166666666666667,0.5277777777777778,0.4914285714285713,1
0.72,0.625,0.44000000000000017,0.8499999999999999,0.32407407407407407,0.46285714285714286,2
0.72,0.175,0.44000000000000017,0.35,0.32407407407407407,0.4914285714285713,0
0.72,0.4,0.44000000000000017,0.35,0.32407407407407407,0.4914285714285713,0
0.72,0.4,0.44000000000000017,0.31666666666666665,0.32407407407407407,0.4914285714285713,2
0.72,0.4,0.8399999999999999,0.016666666666666666,0.32407407407407407,0.4914285714285713,1
0.72,0.4,0.44000000000000017,0.35,0.32407407407407407,0.4914285714285713,0
0.74,0.8,0.44000000000000017,0.16666666666666666,0.4351851851851852,0.4914285714285713,0
0.72,0.8,0.44000000000000017,0.35,0.32407407407407407,0.7600000000000002,0
0.72,0.925,0.44000000000000017,0.35,0.32407407407407407,0.3657142857142859,2
0.72,0.4,0.10000000000000009,0.35,0.32407407407407407,0.4914285714285713,0
0.72,0.4,0.44000000000000017,0.35,0.32407407407407407,0.4914285714285713,2
0.72,0.4,0.44000000000000017,0.35,0.32407407407407407,0.6799999999999999,0
0.72,0.4,0.44000000000000017,0.35,0.32407407407407407,0.4914285714285713,0
0.72,0.4,0.44000000000000017,0.4666666666666666,0.32407407407407407,0.4914285714285713,0
0.06000000000000005,0.4,0.44000000000000017,0.35,0.32407407407407407,0.4914285714285713,1
0.72,0.4,0.14000000000000012,0.7666666666666666,0.32407407407407407,0.4914285714285713,0
0.72,0.7,0.08000000000000007,0.35,0.32407407407407407,0.4914285714285713,0
