Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,target
0.45999999999999996,0.95,0.74,0.4666666666666666,0.13846153846153847,0.4464285714285714,2
0.30400000000000027,0.24,0.536,0.7,0.36307692307692313,0.3035714285714286,1
0.3880000000000001,0.975,0.8399999999999999,0.19999999999999998,0.35384615384615387,0.39523809523809517,1
0.41200000000000014,0.23,0.44000000000000017,0.2833333333333333,0.5,0.38095238095238093,2
0.6200000000000001,0.15,0.6040000000000001,0.3666666666666667,0.5076923076923077,0.7559523809523807,0
0.20000000000000018,0.525,0.40000000000000013,0.5133333333333333,0.37384615384615383,0.36309523809523814,2
0.6000000000000001,0.51,0.06000000000000005,0.95,0.33076923076923076,0.5,0
0.6160000000000005,0.45,0.41600000000000015,0.5,0.33230769230769236,0.5714285714285714,0
0.040000000000000036,0.9,0.26,0.6666666666666666,0.37692307692307697,0.3452380952380951,1
0.54,0.59,0.9600000000000002,0.75,0.1,0.6083333333333336,2
0.94,0.9,0.6000000000000001,0.41666666666666663,0.015384615384615385,0.4892857142857141,0
0.6279999999999999,0.275,0.8200000000000001,0.35,0.36923076923076925,0.43452380952380953,2
0.28000000000000025,0.55,0.14000000000000012,0.53,0.37692307692307697,0.3452380952380951,0
0.484,0.825,0.33199999999999985,0.7333333333333334,0.2153846153846154,0.375,1
0.6320000000000001,0.075,0.43199999999999994,0.11666666666666665,0.5615384615384615,0.6904761904761905,0
0.5160000000000002,0.075,0.26,0.3333333333333333,0.6461538461538462,0.5714285714285714,2
0.524,0.65,0.44000000000000017,0.49666666666666665,0.22000000000000003,0.501190476190476,0
0.7440000000000002,0.55,0.40000000000000036,0.3333333333333333,0.27230769230769236,0.5654761904761905,0
0.52,0.425,0.43199999999999994,0.09999999999999999,0.6923076923076923,0.3857142857142859,0
0.32000000000000006,0.4,0.9000000000000001,0.25,0.3384615384615385,0.532142857142857,2
0.4959999999999998,0.75,0.21999999999999997,0.08333333333333333,0.3215384615384616,0.3928571428571428,2
0.43199999999999994,0.8,0.6200000000000001,0.43333333333333335,0.2584615384615385,0.6547619047619047,0
0.52,0.175,0.548,0.7333333333333334,0.41076923076923083,0.6630952380952382,0
0.30799999999999983,0.425,0.3440000000000003,0.3866666666666667,0.14615384615384616,0.36309523809523814,2
0.5799999999999998,0.5,0.532,0.21666666666666667,0.6615384615384615,0.4464285714285714,1
0.5052702702702703,0.50085497150095,0.4924506387921024,0.4479708798017348,0.3265030756002381,0.5262370600414077,0
0.3600000000000001,0.975,0.6200000000000001,0.17999999999999997,0.2476923076923077,0.5071428571428571,2
0.28000000000000025,0.025,0.32000000000000006,0.67,0.5,0.42500000000000004,2
0.20800000000000018,0.275,0.9000000000000001,0.2333333333333333,0.5015384615384616,0.32738095238095233,1
0.9800000000000002,0.25,0.6800000000000002,0.6,0.08461538461538462,0.5702380952380952,0
0.532,0.725,0.7600000000000002,0.6333333333333333,0.21846153846153846,0.6119047619047617,2
0.28400000000000003,0.825,0.37600000000000033,0.3,0.2030769230769231,0.607142857142857,1
0.040000000000000036,0.6,0.6800000000000002,0.4833333333333333,0.6076923076923078,0.13690476190476186,1
0.6399999999999999,0.175,0.6320000000000001,0.3833333333333333,0.33076923076923076,0.6321428571428573,0
0.6080000000000003,0.15,0.3400000000000001,0.11666666666666665,0.3892307692307692,0.8214285714285714,0
0.6759999999999999,0.55,0.4640000000000002,0.19999999999999998,0.3,0.5238095238095237,0
0.10000000000000009,0.9,0.556,0.5666666666666667,0.15384615384615385,0.20238095238095233,1
0.3440000000000003,0.9,0.52,0.31666666666666665,0.24000000000000002,0.5273809523809523,0
0.6399999999999999,0.075,0.15999999999999992,0.9,0.33076923076923076,0.41547619047619055,0
0.5800000000000001,0.15,0.516,0.7,0.4107692307692307,0.22023809523809512,1
0.548,0.615,0.4959999999999998,0.44666666666666666,0.36923076923076925,0.7380952380952379,0
0.6399999999999999,0.85,0.5959999999999999,0.59,0.13846153846153847,0.49404761904761885,0
0.42399999999999993,0.375,0.508,0.25,0.7076923076923077,0.3392857142857142,1
0.9000000000000001,0.7150000000000001,0.6360000000000001,0.6766666666666665,0.11538461538461539,0.6833333333333329,0
0.56,0.5,0.33199999999999985,0.7166666666666666,0.42000000000000004,0.5321428571428573,2
0.3760000000000001,0.95,0.9199999999999999,0.43,0.2830769230769231,0.7797619047619049,0
0.476,0.595,0.41999999999999993,0.9666666666666666,0.3153846153846154,0.2142857142857142,1
0.8600000000000003,0.325,0.15999999999999992,0.5499999999999999,0.33076923076923076,0.5059523809523809,0
0.94,0.71,0.6639999999999997,0.049999999999999996,0.2692307692307693,0.5714285714285714,0
0.8800000000000001,0.75,0.4520000000000002,0.46999999999999986,0.3,0.5595238095238095,0
0.516,0.3,0.8,0.37333333333333335,0.42923076923076925,0.6285714285714288,2
0.45999999999999996,0.65,0.54,0.5166666666666666,0.06153846153846154,0.501190476190476,0
0.3760000000000001,0.35,0.6119999999999999,0.09999999999999999,0.4307692307692308,0.6488095238095237,0
0.6759999999999999,0.55,0.28000000000000025,0.5833333333333333,0.35384615384615387,0.5178571428571428,2
0.4079999999999999,0.37,0.3080000000000003,0.3666666666666667,0.5692307692307693,0.501190476190476,1
0.7600000000000002,0.225,0.3880000000000001,0.39999999999999997,0.34,0.5119047619047619,0
0.5,0.525,0.54,0.2933333333333333,0.3261538461538462,0.08928571428571419,1
0.8,0.275,0.532,0.08333333333333333,0.34461538461538466,0.48452380952380936,0
0.020000000000000018,0.6300000000000001,0.7080000000000002,0.6666666666666666,0.13846153846153847,0.5404761904761906,1
0.15999999999999992,0.25,0.54,0.5733333333333333,0.33384615384615385,0.6357142857142857,1
0.6600000000000001,0.275,0.19600000000000017,0.6666666666666666,0.3507692307692308,0.851190476190476,0
0.24400000000000022,0.345,0.516,0.45,0.35384615384615387,0.6130952380952381,2
0.020000000000000018,0.515,0.5280000000000002,0.3566666666666667,1.0,0.36309523809523814,0
0.752,0.1,0.5,0.4666666666666666,0.3153846153846154,0.5428571428571429,2
0.18000000000000016,0.425,0.4520000000000002,0.6166666666666667,0.4907692307692308,0.33333333333333326,1
0.6600000000000001,0.625,0.37200000000000033,0.37999999999999995,0.43692307692307697,0.48809523809523814,2
0.52,0.175,0.548,0.7333333333333334,0.41076923076923083,0.6630952380952382,0
0.94,0.575,0.3800000000000001,0.5499999999999999,0.32923076923076927,0.6785714285714286,0
0.45999999999999996,0.55,0.16800000000000015,0.44333333333333336,0.39692307692307693,0.5357142857142858,2
0.08000000000000007,0.325,0.2160000000000002,0.016666666666666666,0.4338461538461538,0.2678571428571428,1
0.5080000000000002,0.275,0.11999999999999988,0.4066666666666666,0.3076923076923077,0.6630952380952382,0
0.7160000000000002,0.8,0.524,0.44333333333333336,0.3615384615384616,0.6726190476190477,0
0.5840000000000001,0.8,0.6840000000000002,0.13333333333333333,0.09230769230769231,0.7976190476190477,0
0.3400000000000001,0.925,0.476,0.39999999999999997,0.19230769230769232,0.38690476190476186,2
0.6559999999999999,0.75,0.6399999999999999,0.4133333333333332,0.1,0.7976190476190477,0
0.34399999999999986,0.9,0.4480000000000002,0.016666666666666666,0.42307692307692313,0.4464285714285714,2
0.9000000000000001,0.1,0.6120000000000001,0.32999999999999996,0.13846153846153847,0.7142857142857142,0
0.6399999999999999,0.45,0.3840000000000001,0.20999999999999996,0.42307692307692313,0.6607142857142858,0
0.6360000000000001,0.75,0.6160000000000005,0.5,0.2569230769230769,0.607142857142857,0
0.06000000000000005,0.55,0.44000000000000017,0.8833333333333333,0.3076923076923077,0.482142857142857,1
0.5279999999999998,0.125,0.4959999999999998,0.7666666666666666,0.2676923076923077,0.5261904761904763,0
0.08000000000000007,0.7,0.28800000000000026,0.8166666666666667,0.42307692307692313,0.36904761904761885,0
0.31600000000000006,0.075,0.08000000000000007,0.62,0.3,0.35357142857142865,0
0.8200000000000001,0.95,0.9800000000000002,0.15,0.22000000000000003,0.6392857142857142,0
0.512,0.075,0.3360000000000001,0.4766666666666667,0.34615384615384615,0.5166666666666666,2
0.3400000000000001,0.5,0.020000000000000018,0.4666666666666666,0.41384615384615386,0.3392857142857142,0
0.06000000000000005,0.125,0.3880000000000001,0.6499999999999999,0.37692307692307697,0.355952380952381,0
0.5720000000000003,0.375,0.6040000000000001,0.8666666666666667,0.08461538461538462,0.9166666666666667,0
0.42799999999999994,0.975,0.5720000000000001,0.9666666666666666,0.23846153846153847,0.32499999999999996,0
0.40800000000000036,0.47,0.6680000000000001,0.5166666666666666,0.2692307692307693,0.3392857142857142,1
0.6200000000000001,0.7,0.32000000000000006,0.2833333333333333,0.2907692307692308,0.6845238095238095,0
0.5599999999999998,0.275,0.9600000000000002,0.39333333333333337,0.2,0.3452380952380951,1
0.45999999999999996,0.625,0.28000000000000025,0.18333333333333335,0.5153846153846154,0.46904761904761894,2
0.504,0.58,0.9800000000000002,0.9666666666666666,0.28,0.5,2
0.7000000000000002,0.6,0.39200000000000035,0.27,0.3876923076923077,0.5119047619047619,0
0.4320000000000004,0.825,0.492,0.16666666666666666,0.34,0.773809523809524,0
0.6760000000000002,0.425,0.94,0.6499999999999999,0.046153846153846156,0.7202380952380951,0
0.9800000000000002,0.15,0.45599999999999996,0.15999999999999998,0.26153846153846155,0.6845238095238095,0
0.532,0.85,0.8399999999999999,0.11666666666666665,0.4076923076923077,0.5416666666666665,0
0.3360000000000003,0.875,0.8200000000000001,1.0,0.007692307692307693,0.5416666666666665,1
1.0,0.55,0.33199999999999985,0.43666666666666665,0.28769230769230775,0.46785714285714275,0
0.45999999999999996,0.125,0.20000000000000018,0.44,0.2153846153846154,0.5833333333333335,2
0.21999999999999997,0.675,0.5080000000000002,0.35,0.38461538461538464,0.45952380952380967,2
0.52,0.775,0.52,0.8166666666666667,0.06153846153846154,0.5273809523809525,2
0.56,0.72,0.8800000000000001,0.31666666666666665,0.2076923076923077,0.6309523809523809,2
0.7000000000000002,0.535,0.14000000000000012,0.016666666666666666,0.33076923076923076,0.7797619047619049,0
0.5959999999999999,0.6,0.40000000000000013,0.52,0.32,0.43452380952380953,2
0.52,0.775,0.40000000000000013,0.53,0.2,0.6190476190476188,2
0.8600000000000003,0.95,0.14000000000000012,0.7999999999999999,0.03076923076923077,0.482142857142857,0
0.45999999999999996,0.975,0.6280000000000001,0.5466666666666666,0.20153846153846156,0.5,2
0.6399999999999999,0.25,0.552,0.13333333333333333,0.24615384615384617,0.6309523809523809,0
0.5439999999999998,0.655,0.9000000000000001,0.40666666666666673,0.12153846153846155,0.4750000000000001,1
0.6600000000000001,0.175,0.6640000000000001,0.03333333333333333,0.38000000000000006,0.6404761904761904,0
0.18000000000000016,0.1,0.708,0.3433333333333333,0.3569230769230769,0.2916666666666665,0
0.48799999999999977,0.375,0.5,0.6833333333333332,0.37692307692307697,0.3095238095238093,2
0.8800000000000001,0.925,0.5280000000000002,0.35,0.3076923076923077,0.7202380952380951,0
0.8,0.75,0.3880000000000001,0.3666666666666667,0.36923076923076925,0.5392857142857141,0
0.6200000000000001,0.375,0.45999999999999996,0.75,0.2,0.4726190476190475,0
0.040000000000000036,0.25,0.72,0.9,0.4584615384615385,0.40595238095238106,1
0.10000000000000009,0.45,0.6280000000000001,0.25,0.576923076923077,0.5214285714285714,1
0.29600000000000026,0.375,0.4640000000000002,0.4733333333333333,0.7076923076923077,0.3452380952380951,0
0.11999999999999988,0.9,0.6000000000000001,0.6833333333333332,0.33538461538461545,0.480952380952381,1
0.6040000000000001,0.5,0.5679999999999998,0.5333333333333333,0.34615384615384615,0.8333333333333333,0
0.42799999999999994,0.5050000000000001,0.28000000000000025,0.3666666666666667,0.5923076923076923,0.4297619047619048,2
0.6399999999999999,0.575,0.3600000000000001,0.45,0.06153846153846154,0.555952380952381,0
0.516,0.15,0.2400000000000002,0.16666666666666666,0.46461538461538465,0.4166666666666665,1
0.3840000000000001,0.275,0.29600000000000026,0.9,0.4384615384615385,0.38690476190476186,0
0.41999999999999993,0.975,0.7560000000000002,0.7433333333333332,0.2123076923076923,0.3928571428571428,0
0.5160000000000002,0.875,0.5800000000000001,0.42,0.22153846153846155,0.7916666666666667,0
0.9199999999999999,0.55,0.5800000000000001,0.19999999999999998,0.23846153846153847,0.5392857142857141,0
0.52,0.175,0.548,0.7333333333333334,0.41076923076923083,0.6630952380952382,0
0.5680000000000003,0.6,0.6160000000000005,0.26666666666666666,0.37846153846153846,0.36309523809523814,1
0.26,0.475,0.2560000000000002,0.4766666666666666,0.6384615384615385,0.2738095238095237,1
0.06000000000000005,1.0,0.32000000000000006,0.25666666666666665,0.24615384615384617,0.4547619047619047,1
0.556,0.675,0.6280000000000001,0.6,0.2,0.125,2
0.42800000000000016,0.255,0.42799999999999994,0.7,0.36,0.3999999999999999,2
0.56,0.47,0.41600000000000037,0.5266666666666666,0.3615384615384616,0.592857142857143,1
0.43599999999999994,0.43500000000000005,0.14000000000000012,0.7999999999999999,0.16923076923076924,0.43452380952380953,0
0.20000000000000018,0.175,0.15999999999999992,0.8166666666666667,0.5076923076923077,0.4285714285714286,0
0.3600000000000001,0.875,0.3600000000000001,0.09666666666666664,0.13846153846153847,0.7142857142857142,2
0.45599999999999996,0.375,0.3760000000000001,0.24333333333333332,0.47692307692307695,0.6392857142857142,2
0.2400000000000002,0.9,0.476,0.5499999999999999,0.3076923076923077,0.6535714285714287,2
0.4680000000000002,0.38499999999999995,0.3360000000000001,0.9333333333333332,0.06153846153846154,0.5297619047619047,0
0.14000000000000012,0.475,0.5880000000000005,0.5333333333333333,0.24000000000000002,0.5,1
0.6840000000000002,0.37,0.15999999999999992,0.4933333333333333,0.2923076923076923,0.8035714285714286,0
0.040000000000000036,0.575,0.7600000000000002,0.8833333333333333,0.30153846153846153,0.22023809523809512,1
0.3400000000000001,0.825,0.11999999999999988,0.8499999999999999,0.41384615384615386,0.42261904761904767,0
0.8,0.15,0.704,0.43,0.4953846153846154,0.4166666666666665,0
0.6399999999999999,0.57,0.7000000000000002,0.3833333333333333,0.3107692307692308,0.5357142857142858,0
0.17199999999999993,0.9,0.524,0.39999999999999997,0.20923076923076925,0.23809523809523814,1
0.45999999999999996,0.95,0.15999999999999992,0.5833333333333333,0.30153846153846153,0.6047619047619046,0
0.45999999999999996,0.875,0.94,0.45333333333333337,0.19230769230769232,0.5880952380952382,1
0.6920000000000002,0.925,0.7000000000000002,0.42666666666666664,0.12615384615384614,0.8392857142857142,0
0.5919999999999999,0.725,0.94,0.6666666666666666,0.24000000000000002,0.6488095238095237,2
