Temperature,Humidity,Wind_Speed,Cloud_Cover,Pressure,target
0.0,0.8511233183749713,0.3668540847287442,0.0,0.0,1
0.7156851415505394,0.23425259314042857,0.2975232693921291,0.0,0.0,0
0.0,0.0,0.0,0.14843305251894118,0.38940936920818814,0
0.0,0.6332313326062771,0.0,0.6725184013998928,0.037450279734539293,1
0.0,0.9551137924508026,0.23192978197433406,0.4766962581103719,0.011598458209062912,0
0.6463347057208007,0.0,0.0,0.5976154516559984,0.9975805013213801,0
0.43786192097313364,0.15281604052163988,0.1110573292191646,0.0,0.48873418061117135,0
0.0,0.0,0.14319107700211697,0.0,0.0,0
0.0,0.0,0.0,0.8252406422763305,0.0,0
0.0,0.0,0.28790166404214124,0.9801631267339582,0.0,1
0.0,0.0,0.8475906865868634,0.9392445139068827,0.0,0
0.0,0.6691560247207251,0.0,0.7286731621907677,0.0,1
0.0,0.0,0.5792449125706521,0.0,0.0,0
0.0,0.8616256623042449,0.0,0.9991236737719322,0.0,0
0.0,0.9565619301582606,0.0,0.47324991672972894,0.9498726382143463,0
0.0,0.5308270257706015,0.0,0.06085714811103478,0.0,0
0.0,0.0,0.7408833109614245,0.9914438833967222,0.0,1
0.8332091352154842,0.49985735440390566,0.38421568699718,0.0,0.0,0
0.0,0.2823299681586986,0.5099967408967491,0.4589327751253376,0.0,0
0.0,0.2849245446214952,0.0,0.01964243668381805,0.3084311276898948,0
0.0,0.0,0.0,0.428324644094264,0.5570885204099465,0
0.0,0.0,0.5360505230468549,0.0,0.9278071435228323,0
0.0,0.9018150969328176,0.0,0.0,0.0,1
0.0,0.8582108193842337,0.0,0.0077178522265781285,0.0,0
0.0,0.0,0.0,0.5329772003113977,0.5007948249400318,0
0.0,0.0,0.0,0.04357335060659211,0.0,0
0.14339368712301742,0.9390370690344398,0.10753289635533289,0.7148028677796423,0.0,1
0.0,0.22103498187744208,0.028215062996888966,0.9530334426179916,0.0,0
0.0,0.5528028704426654,0.0,0.043177612252451945,0.0,0
0.41491839340964193,0.052855822302151245,0.7198228395463843,0.0,0.0,0
0.0,0.0,0.0,0.5155314853959024,0.0,0
0.0,0.6033792196020304,0.0,0.9824811318642886,0.0,0
0.0,0.6616411998274825,0.0,0.4113772832269817,0.0,0
0.0,0.5803064197551353,0.6139824274657403,0.6155287086578556,0.882786181875252,1
0.01873100536744543,0.0,0.4865376712455855,0.7616342773045748,0.0,1
0.6180535862874332,0.9934622622053426,0.20817216579685727,0.0,0.0,0
0.0,0.7635034215511172,0.0,0.1768967721980888,0.0,0
0.6173515274542303,0.0,0.0,0.9114327919581034,0.0,0
0.0,0.0,0.0,0.0,0.812797551625934,0
0.6822895011865246,0.0,0.0,0.0,0.8543147164401752,0
0.0,0.0,0.09714266520108185,0.29545578658976307,0.0,0
0.0,0.0,0.0,0.5000367995438747,0.30326627849625254,0
0.0,0.0,0.0,0.20884482001949486,0.0,0
0.0,0.9729536060887789,0.11846124102805201,0.0,0.0,1
0.0,0.3373090023434503,0.11253280489051337,0.20446396700796055,0.0,0
0.6710981666946707,0.0,0.9124746280848576,0.0,0.0,0
0.0,0.0,0.5987457563251025,0.0,0.03881449162136086,0
0.0,0.0,0.2499378542714619,0.049447658349788454,0.0,0
0.31560578075010354,0.11360527173750234,0.0,0.4120683207942132,0.0,0
0.0,0.0,0.0,0.7843822887342873,0.3873256570635899,1
0.0,0.3521120940697974,0.0,0.0,0.3095424479467219,0
0.0,0.983105198376782,0.0,0.0,0.4172793509609676,0
0.0,0.0,0.0,0.4453397239671135,0.0,0
0.0,0.0,0.0,0.7742487218576966,0.42639031763401114,1
0.0,0.0,0.39587361908837976,0.6681185819226143,0.0,0
0.0,0.7567591725089913,0.0,0.0,0.0,0
0.0,0.0,0.6854914717343827,0.5311877894521841,0.0,0
0.0,0.0,0.0,0.1985790987667829,0.0,0
0.0,0.0,0.0,0.9784256372798186,0.0,0
0.0,0.012951393207446038,0.0,0.738602348630038,0.0,0
0.15902241922775534,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.24812166154960327,0.0,0
0.0,0.24616409899389002,0.0,0.0,0.0,0
0.13821923372149708,0.3138537836102705,0.0,0.37000977710483557,0.6125979211214823,0
0.0,0.0,0.3918515386141605,0.822676026860085,0.0,0
0.0,0.07046964666157496,0.0,0.06661665392657888,0.0,0
0.0,0.08806375231347474,0.0,0.16523530971715936,0.0,0
0.0,0.4201319760435154,0.0,0.0,0.0,0
0.0,0.2599507737217509,0.0,0.6240375229137773,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.45346774230976516,0.0,0.0,0.056838001201725774,0
0.0,0.0,0.2870752134424305,0.20081076148424523,0.0,0
0.0,0.0,0.135256027238943,0.7100348564072433,0.0,0
0.0,0.0,0.5597783891512673,0.0,0.0,0
0.0,0.0,0.0,0.49156224385016056,0.0,0
0.0,0.0,0.0,0.9083920593305114,0.0,0
0.2829584147132563,0.5068132922532627,0.0,0.5880807772251769,0.0,0
0.0,0.0,0.0,0.1370829308259358,0.0,0
0.29630226743614024,0.3648134195957581,0.810025174634794,0.0,0.16574250417447267,0
0.0,0.7429446619518916,0.12011681272022175,0.0,0.0,1
0.31816264372985953,0.0,0.0,0.08006862091157199,0.47324254490594697,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.7183757592013,0.0,0.6530759121516376,0.0,1
0.0,0.9428049660817124,0.5485843941080955,0.0,0.0,0
0.0,0.5333818439862099,0.0,0.0,0.0,0
0.0,0.0,0.0,0.4159278149325353,0.0,0
0.0,0.0,0.0,0.4823325999798287,0.7221044050213514,0
0.09394156114324315,0.0,0.79254001188197,0.0,0.0,0
0.0,0.0,0.34217373127575795,0.02801805980694148,0.0,0
0.0,0.0,0.0,0.7592167623758672,0.0,0
0.3187488832612329,0.10169913164464961,0.7085950846257302,0.0,0.0,0
0.0,0.0,0.9999999999999998,0.0,0.8179463016122099,0
0.0,0.0,0.0,0.5374737464854357,0.0,0
0.0,0.8896315884249655,0.0,0.5184295577525417,0.0,0
0.0,0.0,0.7488212274322419,0.0,0.0,0
0.0,0.4487673824741286,0.5693612821062491,0.0,0.0,0
0.5869062399064728,0.2834683761852721,0.0,0.0,0.0,0
0.0,0.0,0.7545763055738967,0.15113025001213862,0.0,0
0.829526388503055,0.7835144237131189,0.0,0.0,0.0,0
0.0,0.0,0.0,0.34245666426955523,0.8526848963633054,0
0.0,0.0,0.7714697435707583,0.6080094370109336,0.0,0
0.0,0.6321699429661771,0.0,0.0,0.0,0
0.0,0.7922486802058277,0.0,0.7421823862816433,0.0,0
0.9628810154146723,0.0,0.0,0.10859415699864222,0.0,0
0.0,0.09070564693565675,0.0,0.0,0.0,0
0.5765423929440838,0.6850124904669894,0.0,0.5366464058079139,0.0,1
0.0,0.7155789160474009,0.0,0.8210032802070976,0.0,1
0.0,0.8619857725110065,0.0,0.11781761708621796,0.0,0
0.0,0.0,0.567405074911919,0.0015248759262542224,0.18923241936550106,0
0.9534339647439383,0.46018758511721447,0.9476989755401967,0.5336513477988472,0.0,0
0.0,0.96512216482156,0.5484056367652351,0.0,0.27914948745980794,0
0.0,0.7962129307453718,0.0,0.0,0.0,0
0.6999625399348726,0.5580012936684091,0.7669678130902442,0.032758073130198406,0.0,0
0.0,0.3294744994381076,0.0,0.49060923388702415,0.0,0
0.0,0.0,0.8219043574087538,0.39065698545134486,0.0,0
0.0,0.0,0.0,0.15612392169487338,0.14943419859359608,0
0.0,0.0911119755361165,0.4522381194158825,0.46777751883815716,0.0,0
0.0,0.45398665443129727,0.0,0.0,0.0,0
0.0,0.871805642980406,0.0,0.06774273408967826,0.23517364247895145,0
0.6930093219812896,0.4473525428972298,0.3078614037161637,0.676874124695382,0.0,0
0.0,0.01263414681308378,0.045522300245573286,0.9137071418922641,0.2989838800247142,0
0.0,0.6108511094712297,0.43026077730803397,0.0,0.0,1
0.0,0.9958914335286724,0.22551748285812712,0.6271490523489485,0.0,0
0.0,0.8169867907596768,0.0,0.0,0.7929914284540658,0
0.0,0.6166141441310178,0.2198818908092189,0.9360816354273507,0.0,1
0.6068023506692943,0.0,0.08078455054505636,0.982496040011262,0.8038682452488484,0
0.0,0.8133132514611072,0.0,0.4926194361987074,0.0,0
0.3017412143886085,0.0,0.0,0.9450204021697074,0.0,0
0.6606255014117166,0.590549392260445,0.7520032436876848,0.35915418824710726,0.0,0
0.0,0.7308754402876765,0.9309211428941592,0.0,0.8682142533405326,1
0.0,0.0,0.10654677743355338,0.0,0.0,0
0.0,0.0,0.0,0.016085169854884653,0.0,0
0.13550818940242854,0.0,0.0,0.9205515912069383,0.0,1
0.0,0.44657242656058593,0.0,0.8850523405924638,0.0,0
0.5703450379579964,0.0,0.6242026189607217,0.0,0.0,0
0.0,0.0,0.27812362189667816,0.40963385154414544,0.0,0
0.0,0.0,0.0006196340811428486,0.12279043487377732,0.0,0
0.6536472311280435,0.15706078233317755,0.0,0.0,0.0,0
0.0,0.40852708234707447,0.0,0.0,0.0,0
0.4316882327066381,0.0752711578455394,0.0,0.8809434398109461,0.0,0
0.8971867928934003,0.0,0.0,0.4413776860363286,0.0,0
