Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,target
0.45199999999999996,0.56,0.74,0.4666666666666666,0.16666666666666666,0.42285714285714304,2
0.41600000000000015,0.875,0.6000000000000001,0.5,0.33703703703703713,0.5188571428571429,1
0.512,0.975,0.5679999999999998,0.19999999999999998,0.42037037037037045,0.37942857142857145,1
0.6080000000000003,0.335,0.44000000000000017,0.5499999999999999,0.45185185185185184,0.5874285714285714,2
0.7880000000000003,0.525,0.40800000000000036,0.17666666666666667,0.4592592592592593,0.7199999999999998,0
0.26,0.63,0.5959999999999999,0.049999999999999996,0.3851851851851852,0.34285714285714297,2
0.5439999999999998,0.175,0.06000000000000005,0.5933333333333333,0.5185185185185185,0.5382857142857145,0
0.6800000000000002,0.45,0.512,0.5,0.41111111111111115,0.5428571428571429,0
0.41600000000000015,0.9,0.40400000000000014,0.3233333333333333,0.26481481481481484,0.5782857142857143,1
0.6399999999999999,0.66,0.556,0.6033333333333333,0.12037037037037036,0.472,2
0.5324137931034483,0.4964986910994765,0.5012000000000001,0.4508302200083023,0.4088913621467878,0.4968140589569161,0
0.3800000000000001,0.43499999999999994,0.52,0.35,0.3407407407407408,0.7040000000000002,2
0.268,0.535,0.5839999999999999,0.5499999999999999,0.4388888888888889,0.3257142857142856,0
0.0,0.595,0.7479999999999998,0.6433333333333333,0.5148148148148148,0.38057142857142856,1
0.5400000000000003,0.075,0.4760000000000002,0.4766666666666667,0.7962962962962962,0.41714285714285726,0
0.6800000000000002,0.075,0.32000000000000006,0.3333333333333333,0.5685185185185185,0.5691428571428572,2
0.7520000000000004,0.65,0.6040000000000001,0.18333333333333335,0.16666666666666666,0.6342857142857143,0
0.7600000000000002,0.55,0.508,0.3333333333333333,0.2462962962962963,0.593142857142857,0
0.52,0.47,0.32400000000000007,0.5166666666666666,0.3944444444444444,0.52,0
0.3760000000000001,0.345,0.9000000000000001,0.35333333333333333,0.32222222222222224,0.36114285714285765,2
