Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,target
0.5634670925463361,0.3878557356084833,0.11789852479501901,0.10880345229750003,0.2319130860976341,0.239445819529838,0.35465378640438827,0.44128043276659534,0.15246609837593944,2
0.598922137450085,0.4896402238689704,0.12055219697459865,0.13558500868435272,0.41300168632703343,0.3407160431579651,0.42457492734752084,0.3731315902836109,0.45927829729692454,2
0.599355467051114,0.49764333058729626,0.11923955289908515,0.13525429628683272,0.4188795981379512,0.3408163265306122,0.43867098873224447,0.3719353684465749,0.46768411096599266,2
0.5347979284338038,0.42255287026281185,0.04910471369452049,0.04524350308937107,0.2828490492956392,0.23909205703288505,0.32442264278447985,0.44913333769628644,0.2881799984541648,0
0.5284270030754632,0.45992679044544027,0.0779845002630846,0.07516640460805638,0.2884419433534988,0.2466517951309692,0.3352163190389141,0.44576556892729535,0.29979175699900507,0
0.6559086725617316,0.5531666873177328,0.09339551606233443,0.13532069116623816,0.5193819688270263,0.44897959183673464,0.6023393834717917,0.22580634952903753,0.5254740799408357,1
0.6334800793209489,0.5414654349931705,0.03760332032763133,0.074549437566434,0.515703743604705,0.39603405700306477,0.5148465215453966,0.2769645202650042,0.5895684091674798,3
0.5460826711500824,0.4279720735917354,0.0798351204246362,0.07763427277454589,0.2894795000795057,0.25364002257746326,0.35014183337257326,0.4355966308726733,0.2827562102464948,2
0.559219808974109,0.48472503848062015,0.07944448101256335,0.095834800502406,0.38445437249396525,0.32448979591836735,0.46176672557125836,0.3042488779908531,0.3474334192878468,3
0.5995690029102656,0.5193536572925006,0.08599501806989389,0.10107902035619622,0.3966307841706112,0.39591836734693875,0.45647816041907857,0.3912096628800143,0.40839686432540995,3
0.544042179636672,0.42767496425536317,0.10817584543908426,0.10439744225722823,0.2926933312315527,0.20408163265306123,0.3239398197661048,0.4290800169361649,0.30318724367106664,0
0.5957333633379875,0.34167945335179983,0.05541013843503651,0.058199810963441,0.4273974036479203,0.4775510204081633,0.46857952873216063,0.32130160156950865,0.2431466430962843,2
0.45940864502677436,0.46285849280867397,0.0830191127815241,0.07285632160756385,0.2974468229497546,0.21836734693877546,0.26712030547743953,0.4966462426645753,0.3825752475666783,0
0.5507252418296551,0.41705594186694783,0.1064031529973947,0.10117417458966585,0.2803044922793172,0.17551020408163265,0.30519550488862046,0.4393902112005512,0.3000416283313307,0
0.4838305255670797,0.5193536572925006,0.0647465753762035,0.06282706377560883,0.08872041728737046,0.21224489795918366,0.3632601448495315,0.4747761137774087,0.06105287472482401,0
0.575149821838338,0.5096513116848173,0.10575783731322333,0.1180456140008116,0.36244331006763864,0.32112916895453386,0.4301578090468237,0.38336451611850914,0.38150810501618454,2
0.49020145092542017,0.48842743066801003,0.10373478985348403,0.09037836454520383,0.2275012312807274,0.15918367346938775,0.2299037584899657,0.5068336935601353,0.28443563188874227,0
0.6462891222047626,0.5235984334958621,0.13249752836432507,0.15852555388468148,0.43536975737973976,0.36326530612244895,0.5054066676978707,0.3209030925359399,0.461870040313841,3
0.6154963163061169,0.3907975779906966,0.11818429721235975,0.12986992046775708,0.3684024602375514,0.29614500996612964,0.4412820637236044,0.32812269100097086,0.32535743076391493,2
0.6742811718721673,0.6206218895726952,0.052190677420841,0.08751561981674436,0.47241677755770356,0.3224489795918367,0.45069251537312277,0.3826914064526687,0.6610178253545587,3
0.6326477473320956,0.2986252947177051,0.06152711436200799,0.07023066827507736,0.40657593791550156,0.2755102040816326,0.4067899714751131,0.33978117688634357,0.38054734396192585,2
0.5401070328990876,0.5011617592780944,0.11336020677794298,0.09889722566840656,0.2619846016525455,0.2767962677850571,0.2726699689596868,0.6111979024066532,0.3636621668112751,0
0.5188706150379525,0.3847336119858945,0.039061573422442125,0.025192074236643804,0.3128774017968966,0.2106080995822346,0.23562938110342324,0.46113393491448423,0.31271057377536615,0
0.508252406107385,0.40949744897864954,0.1002977778041281,0.0873326268512367,0.24695903146213039,0.17755102040816323,0.2756851831280837,0.4716107222436177,0.25149138285176065,0
0.5252415403962929,0.42857685020966485,0.036693266111973766,0.03197871169448996,0.32376110003596525,0.13061224489795917,0.24071240901748148,0.45918244138824976,0.42775649603791926,0
0.4870159882462499,0.4066347159499689,0.09740054582898142,0.08073382023730735,0.23142877638038867,0.18163265306122447,0.26284762898841435,0.4872001102081341,0.22777784226948172,0
0.5655907343324496,0.45083084143823715,0.11906077039008822,0.11444448542455771,0.3139643173811339,0.23642259801283477,0.26712030547743953,0.4641476653197305,0.3683435991021506,0
